system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
0_+3506+4953,5106828,3136,,,,,22799400,-15.76097025,-58.50927043,56,41,,,,,,2004
0_+3561+3116,5100805,91,,,,,8991482,-7.689607421,-58.25325058,12,44,,,,,,2004
0_+3561+3172,5100805,1212,,,,,9485430,-7.77943895,-58.25774215,12,51,,,,,,2004
0_+3561+3227,5100805,703,,,,,10581886,-8.013000924,-58.25325058,30,47,,,,,,2004
0_+3561+3283,5100805,1315,,,,,8107914,-8.26902078,-58.25774215,43,32,,,,,,2004
0_+3561+3339,5100805,1861,,,,,8486016,-8.511565906,-58.25774215,39,32,,,,,,2004
0_+3561+3394,5106158,2779,,,,,7246080,-8.772077339,-58.26223373,44,38,,,,,,2004
0_+3561+3450,5106158,3080,,,,,6967008,-9.010130889,-58.26223373,38,33,,,,,,2004
0_+3561+3506,5106158,3080,,,,,7164480,-9.261659169,-58.26223373,38,34,,,,,,2004
0_+3561+3561,5103379,3025,,,,,7082880,-9.513187448,-58.26223373,38,32,,,,,,2004
0_+3561+3617,5103379,3080,,,,,7542900,-9.760224151,-58.26223373,38,32,,,,,,2004
0_+3561+3673,5106158,3080,,,,,9128000,-10.01175243,-58.26223373,38,42,,,,,,2004
0_+3561+3728,5106158,3025,,,,,9602000,-10.26328071,-58.26223373,38,28,,,,,,2004
0_+3561+3784,5105176,3080,,,,,9650000,-10.51031741,-58.26223373,38,32,,,,,,2004
0_+3561+3840,5105101,3080,,,,,6735120,-10.76184569,-58.26223373,38,30,,,,,,2004
0_+3561+3895,5102850,3025,,,,,8394390,-11.01337397,-58.26223373,38,35,,,,,,2004
0_+3561+3951,5105150,3080,,,,,8490150,-11.26041068,-58.26223373,38,36,,,,,,2004
0_+3561+4007,5105150,3080,,,,,19233100,-11.51193896,-58.26223373,38,52,,,,,,2004
0_+3561+4062,5105150,3025,,,,,21142800,-11.76346723,-58.26223373,38,35,,,,,,2004
0_+3561+4118,5104888.5,3080,,,,,23132928,-12.01050394,-58.26223373,60,34,,,,,,2004
0_+3561+4173,5107875,3025,0.242608547,60.48578788,223.9357879,118.4857879,22731072,-12.26203222,-58.26223373,58,28,0.242645422,84.45693195,262.0812218,142.4569319,0.242645422,2004
0_+3561+4229,5107875,3080,0.242363969,46.47245387,232.7224539,104.4724539,23831808,-12.50906892,-58.26223373,58,32,0.242422453,69.41242098,232.862421,127.412421,0.242422453,2004
0_+3561+4285,5107875,3080,,,,,22748544,-12.7605972,-58.26223373,58,31,0.242267234,75.5966013,239.0466013,133.5966013,0.242267234,2004
0_+3561+4340,5107875,3025,,,,,21512400,-13.01212548,-58.26223373,58,32,,,,,,2004
0_+3561+4396,5107875,3080,0.241780844,70.29612827,228.7510031,128.2961283,20962812,-13.25916218,-58.26223373,58,40,0.241798375,83.08307716,235.8976839,141.0830772,0.241793984,2004
0_+3561+4452,5107875,3080,0.241581969,56.71554751,220.1655475,114.7155475,22940619,-13.51069046,-58.26223373,58,42,0.241595313,68.81785669,253.3802507,126.8178567,0.241590875,2004
0_+3561+4507,5107875,3025,,,,,24080790,-13.76221874,-58.26223373,58,55,,,,,,2004
0_+3561+4563,5107958,3080,,,,,22467120,-14.00925545,-58.26223373,58,48,,,,,,2004
0_+3561+4619,5107958,3080,0.240686203,67.28595525,228.345196,129.2859553,17512150,-14.26078372,-58.26223373,62,40,0.240709859,72.8203665,238.816077,134.8203665,0.240709859,2004
0_+3561+4674,5107958,3025,0.240567375,55.66549775,239.9154977,111.6654977,20347290,-14.512312,-58.26223373,56,37,0.240615016,84.08909546,235.4401149,140.0890955,0.240615016,2004
0_+3561+4730,5107958,3080,,,,,14297367,-14.75934871,-58.26223373,56,38,,,,,,2004
0_+3561+4786,5107750,3080,,,,,19831500,-15.01087699,-58.26223373,56,38,,,,,,2004
0_+3561+4841,5104500,3025,,,,,21418800,-15.26240527,-58.26223373,56,29,,,,,,2004
0_+3561+4897,5107107,3080,,,,,22358700,-15.50944197,-58.26223373,56,52,,,,,,2004
0_+3561+4953,5106828,3080,,,,,22846200,-15.76097025,-58.26223373,56,54,,,,,,2004
0_+3617+3060,5100805,993,,,,,9569564,-7.375197072,-58.03765491,29,33,,,,,,2004
0_+3617+3116,5100805,2850,,,,,7329924,-7.509944365,-58.01070545,30,44,,,,,,2004
0_+3617+3172,5100805,3136,,,,,10508608,-7.761472644,-58.01070545,30,44,,,,,,2004
0_+3617+3227,5100805,3080,,,,,10967274,-8.013000924,-58.01070545,30,37,,,,,,2004
0_+3617+3283,5100805,3136,,,,,7133472,-8.260037627,-58.01070545,43,38,,,,,,2004
0_+3617+3339,5100805,3136,,,,,7224864,-8.511565906,-58.01070545,43,38,,,,,,2004
0_+3617+3394,5100805,3080,,,,,7344000,-8.763094186,-58.01070545,57,33,,,,,,2004
0_+3617+3450,5106158,3136,,,,,7288512,-9.010130889,-58.01070545,57,27,,,,,,2004
0_+3617+3506,5106158,3136,,,,,5045760,-9.261659169,-58.01070545,38,41,,,,,,2004
0_+3617+3561,5106158,3080,,,,,6634080,-9.513187448,-58.01070545,38,24,,,,,,2004
0_+3617+3617,5106158,3136,,,,,7364400,-9.760224151,-58.01070545,57,24,,,,,,2004
0_+3617+3673,5106158,3136,,,,,7308300,-10.01175243,-58.01070545,38,25,,,,,,2004
0_+3617+3728,5106158,3080,,,,,8044400,-10.26328071,-58.01070545,38,28,,,,,,2004
0_+3617+3784,5105101,3136,,,,,9566000,-10.51031741,-58.01070545,38,28,,,,,,2004
0_+3617+3840,5105101,3136,,,,,11045835,-10.76184569,-58.01070545,38,28,,,,,,2004
0_+3617+3895,5105101,3080,,,,,8531190,-11.01337397,-58.01070545,38,36,,,,,,2004
0_+3617+3951,5105101,3136,,,,,7137000,-11.26041068,-58.01070545,38,52,,,,,,2004
0_+3617+4007,5105101,3136,,,,,19581100,-11.51193896,-58.01070545,38,35,,,,,,2004
0_+3617+4062,5101902,3080,,,,,21525000,-11.76346723,-58.01070545,38,35,,,,,,2004
0_+3617+4118,5101902,3136,,,,,20651400,-12.01050394,-58.01070545,38,29,,,,,,2004
0_+3617+4173,5101902,3080,,,,,20718600,-12.26203222,-58.01070545,38,30,0.242600344,77.83225114,216.9671541,115.8322511,0.242600344,2004
0_+3617+4229,5101902,3136,0.242559219,75.46594507,231.8318217,133.4659451,23805600,-12.50906892,-58.01070545,58,32,0.242571578,78.23357952,245.025136,136.2335795,0.242559219,2004
0_+3617+4285,5101902,3136,0.242326203,70.60218796,234.052188,128.602188,23753184,-12.7605972,-58.01070545,58,32,0.242343,76.78624245,242.6789449,134.7862424,0.242338797,2004
0_+3617+4340,5102637,3080,0.242097187,74.44119875,246.4411988,132.4411988,22805328,-13.01212548,-58.01070545,58,29,0.242118563,78.5879519,246.0956086,136.5879519,0.242110016,2004
0_+3617+4396,5102637,3136,0.241881344,55.33309136,225.3199666,113.3330914,20442240,-13.25916218,-58.01070545,58,34,0.241877,80.69339897,241.1581564,138.693399,0.241881344,2004
0_+3617+4452,5102637,3136,,,,,23414832,-13.51069046,-58.01070545,58,37,,,,,,2004
0_+3617+4507,5107875,3080,0.241289516,100.5916285,247.8113766,158.5916285,21907435,-13.76221874,-58.01070545,58,37,0.241253094,81.52078681,239.6399874,139.5207868,0.241253094,2004
0_+3617+4563,5107958,3136,0.241124906,74.21773539,241.8681717,124.2177354,19510416,-14.00925545,-58.01070545,50,46,0.241134094,80.46592621,244.9520529,130.4659262,0.241134094,2004
0_+3617+4619,5107958,3136,0.240874453,57.26887838,212.7188784,107.2688784,20175010,-14.26078372,-58.01070545,50,46,0.240855734,93.31618824,247.1122159,143.3161882,0.240869766,2004
0_+3617+4674,5107958,3080,,,,,20866446,-14.512312,-58.01070545,56,26,,,,,,2004
0_+3617+4730,5107750,3136,,,,,20984550,-14.75934871,-58.01070545,56,38,,,,,,2004
0_+3617+4786,5107750,3136,,,,,19741800,-15.01087699,-58.01070545,56,38,,,,,,2004
0_+3617+4841,5107206,3080,,,,,21867300,-15.26240527,-58.01070545,56,29,,,,,,2004
0_+3617+4897,5107107,3136,,,,,17198458,-15.50944197,-58.01070545,56,62,,,,,,2004
0_+3617+4953,5105622,3136,,,,,22977150,-15.76097025,-58.01070545,56,44,0.239231547,71.59555487,233.0455549,127.5955549,0.239231547,2004
0_+3617+5008,5103957,3080,,,,,26181311,-16.01249853,-58.01070545,56,50,,,,,,2004
0_+3617+5064,5102504,3136,,,,,27704160,-16.25953523,-58.01070545,57,100,,,,,,2004
0_+3617+5120,5102504,3136,,,,,25840900,-16.51106351,-58.01070545,57,99,,,,,,2004
0_+3617+5175,5102504,3080,,,,,25102250,-16.76259179,-58.01070545,57,98,,,,,,2004
0_+3617+5231,5102504,3136,,,,,26834483,-17.00962849,-58.01070545,57,98,,,,,,2004
0_+3618+3060,5100805,1,,,,,7190558,-7.496469635,-57.99723072,13,50,,,,,,2004
0_+3643+3116,5100805,817,,,,,11066864,-7.545876976,-57.89841604,30,44,,,,,,2004
0_+3660+3172,5100805,1904,,,,,10735756,-7.76596422,-57.84451712,30,47,,,,,,2004
0_+3673+3227,5100805,2956,,,,,11911470,-8.0174925,-57.76366875,43,33,,,,,,2004
0_+3673+3283,5100805,3136,,,,,7027392,-8.260037627,-57.75917717,43,34,,,,,,2004
0_+3673+3339,5100805,3136,,,,,7270560,-8.511565906,-57.75917717,45,39,,,,,,2004
0_+3673+3394,5100805,3080,,,,,7255872,-8.763094186,-57.75917717,45,39,,,,,,2004
0_+3673+3450,5100805,3136,,,,,5351424,-9.010130889,-57.75917717,44,29,,,,,,2004
0_+3673+3506,5106158,3136,,,,,4194432,-9.261659169,-57.75917717,38,39,,,,,,2004
0_+3673+3561,5106158,3080,,,,,7029024,-9.513187448,-57.75917717,57,25,,,,,,2004
0_+3673+3617,5106158,3136,,,,,7215446,-9.760224151,-57.75917717,57,24,,,,,,2004
0_+3673+3673,5106158,3136,,,,,6267900,-10.01175243,-57.75917717,38,38,,,,,,2004
0_+3673+3728,5106158,3080,,,,,5305300,-10.26328071,-57.75917717,38,24,,,,,,2004
0_+3673+3784,5105101,3136,,,,,7078500,-10.51031741,-57.75917717,38,25,,,,,,2004
0_+3673+3840,5105101,3136,,,,,7258500,-10.76184569,-57.75917717,38,31,,,,,,2004
0_+3673+3895,5105101,3080,,,,,7477500,-11.01337397,-57.75917717,38,38,,,,,,2004
0_+3673+3951,5105101,3136,,,,,19269250,-11.26041068,-57.75917717,38,38,,,,,,2004
0_+3673+4007,5105101,3136,,,,,19592650,-11.51193896,-57.75917717,38,38,,,,,,2004
0_+3673+4062,5105101,3080,,,,,11651800,-11.76346723,-57.75917717,38,37,,,,,,2004
0_+3673+4118,5105101,3136,,,,,19113900,-12.01050394,-57.75917717,38,32,,,,,,2004
0_+3673+4173,5101902,3080,,,,,20247700,-12.26203222,-57.75917717,37,35,,,,,,2004
0_+3673+4229,5101902,3136,,,,,22792224,-12.50906892,-57.75917717,36,37,0.242501391,89.80979053,231.2597905,125.8097905,0.242501391,2004
0_+3673+4285,5101902,3136,0.242156969,72.02247417,235.4724742,130.0224742,24233664,-12.7605972,-57.75917717,58,25,0.242148453,49.61510405,235.865104,107.615104,0.242156969,2004
0_+3673+4340,5102637,3080,0.242088625,67.44555437,236.52801,125.4455544,23320752,-13.01212548,-57.75917717,58,33,0.242092906,79.56625617,248.8314885,137.5662562,0.242092906,2004
0_+3673+4396,5102637,3136,0.241881344,76.98636713,255.0841347,134.9863671,21001344,-13.25916218,-57.75917717,58,23,0.241872641,76.52505496,246.2968999,134.525055,0.241881344,2004
0_+3673+4452,5102637,3136,0.241630859,65.83968855,230.3573739,123.8396886,24072552,-13.51069046,-57.75917717,58,39,0.241630859,77.9961046,251.8647022,135.9961046,0.241630859,2004
0_+3673+4507,5102637,3080,0.241362078,60.21380725,221.6638073,116.2138073,20111616,-13.76221874,-57.75917717,56,50,0.241384672,82.68971399,239.6172292,138.689714,0.241366594,2004
0_+3673+4563,5102637,3136,0.241124906,81.36984239,234.9770482,137.3698424,22355520,-14.00925545,-57.75917717,56,47,0.241078844,103.4583577,278.390642,159.4583577,0.241120297,2004
0_+3673+4619,5107958,3136,0.240879125,29.09110801,204.6987327,85.09110801,20242182,-14.26078372,-57.75917717,56,43,0.240869766,82.49434884,243.9443488,138.4943488,0.240879125,2004
0_+3673+4674,5107958,3080,,,,,20301519,-14.512312,-57.75917717,55,26,,,,,,2004
0_+3673+4730,5107958,3136,,,,,20693508,-14.75934871,-57.75917717,55,38,,,,,,2004
0_+3673+4786,5107750,3136,,,,,21043602,-15.01087699,-57.75917717,56,39,,,,,,2004
0_+3673+4841,5105622,3080,,,,,14540358,-15.26240527,-57.75917717,56,38,,,,,,2004
0_+3673+4897,5105622,3136,,,,,24171551,-15.50944197,-57.75917717,56,55,0.239518266,71.76336806,233.2133681,127.7633681,0.239518266,2004
0_+3673+4953,5104063,3136,,,,,17657764,-15.76097025,-57.75917717,56,65,,,,,,2004
0_+3673+5008,5102504,3080,,,,,18510332,-16.01249853,-57.75917717,56,74,,,,,,2004
0_+3673+5064,5102504,3136,,,,,20821872,-16.25953523,-57.75917717,82,109,,,,,,2004
0_+3673+5120,5102504,3136,,,,,20518670,-16.51106351,-57.75917717,82,109,,,,,,2004
0_+3673+5175,5102504,3080,,,,,18768504,-16.76259179,-57.75917717,57,109,,,,,,2004
0_+3673+5231,5102504,3136,,,,,27061569,-17.00962849,-57.75917717,57,98,,,,,,2004
0_+3693+3283,5100805,974,,,,,7175632,-8.260037627,-57.66934564,43,23,,,,,,2004
0_+3694+3227,5100805,485,,,,,11410852,-8.107324028,-57.65587091,42,47,,,,,,2004
0_+3707+3339,5100805,1582,,,,,5625984,-8.516057483,-57.61544673,45,37,,,,,,2004
0_+3723+3339,5100805,3,,,,,5625984,-8.749619457,-57.5256152,45,37,,,,,,2004
0_+3728+3394,5100805,3000,,,,,5511168,-8.767585762,-57.51214047,45,39,,,,,,2004
0_+3728+3450,5100805,3080,,,,,5363904,-9.010130889,-57.51214047,44,30,,,,,,2004
0_+3728+3506,5100805,3080,,,,,5477472,-9.261659169,-57.51214047,50,28,,,,,,2004
0_+3728+3561,5108956,3025,,,,,6888672,-9.513187448,-57.51214047,45,25,,,,,,2004
0_+3728+3617,5108956,3080,,,,,4856800,-9.760224151,-57.51214047,38,38,,,,,,2004
0_+3728+3673,5108956,3080,,,,,6923896,-10.01175243,-57.51214047,38,41,,,,,,2004
0_+3728+3728,5106158,3025,,,,,5191550,-10.26328071,-57.51214047,38,24,,,,,,2004
0_+3728+3784,5105101,3080,,,,,5616000,-10.51031741,-57.51214047,38,34,,,,,,2004
0_+3728+3840,5105101,3080,,,,,7024500,-10.76184569,-57.51214047,38,25,,,,,,2004
0_+3728+3895,5105101,3025,,,,,7429500,-11.01337397,-57.51214047,38,37,,,,,,2004
0_+3728+3951,5105101,3080,,,,,19388600,-11.26041068,-57.51214047,38,38,,,,,,2004
0_+3728+4007,5105101,3080,,,,,11511500,-11.51193896,-57.51214047,38,38,,,,,,2004
0_+3728+4062,5105101,3025,,,,,19316700,-11.76346723,-57.51214047,38,32,,,,,,2004
0_+3728+4118,5108907,3080,,,,,19125600,-12.01050394,-57.51214047,38,32,,,,,,2004
0_+3728+4173,5108907,3025,,,,,19584100,-12.26203222,-57.51214047,37,37,,,,,,2004
0_+3728+4229,5101902,3080,,,,,21468408,-12.50906892,-57.51214047,37,36,0.242534469,79.64842372,222.0984237,116.6484237,0.242534469,2004
0_+3728+4285,5101902,3080,,,,,20922044,-12.7605972,-57.51214047,36,36,,,,,,2004
0_+3728+4340,5102637,3025,0.241998359,84.21204995,226.6620499,121.2120499,22023456,-13.01212548,-57.51214047,37,35,0.242024203,88.68457791,230.6310583,125.6845779,0.242024203,2004
0_+3728+4396,5108907,3080,0.241868281,108.1250205,250.5750205,145.1250205,20472816,-13.25916218,-57.51214047,37,32,0.241868281,105.7869134,260.6929164,142.7869134,0.241868281,2004
0_+3728+4452,5105772,3080,0.241626422,76.8216983,220.9568068,113.8216983,21727844,-13.51069046,-57.51214047,37,32,0.241635281,99.68342074,246.374524,136.6834207,0.241630859,2004
0_+3728+4507,5103502,3025,0.241384672,50.88207956,222.8889638,105.8820796,22109600,-13.76221874,-57.51214047,55,47,0.241371109,75.68797144,242.5736644,130.6879714,0.241375641,2004
0_+3728+4563,5108857,3080,0.241124906,86.88286101,248.5296726,141.882861,21396480,-14.00925545,-57.51214047,55,46,0.2411295,83.76133488,245.9995184,138.7613349,0.2411295,2004
0_+3728+4619,5108857,3080,,,,,19841472,-14.26078372,-57.51214047,55,46,0.240869766,82.60024783,246.5555907,137.6002478,0.240869766,2004
0_+3728+4674,5107958,3025,0.240442828,69.0565493,239.0565493,125.0565493,20427774,-14.512312,-57.51214047,56,27,0.240462063,77.07129022,247.0712902,133.0712902,0.240462063,2004
0_+3728+4730,5107095,3080,,,,,20368722,-14.75934871,-57.51214047,55,27,,,,,,2004
0_+3728+4786,5107750,3080,,,,,20967678,-15.01087699,-57.51214047,56,39,,,,,,2004
0_+3728+4841,5105234,3025,,,,,22332258,-15.26240527,-57.51214047,56,39,,,,,,2004
0_+3728+4897,5105234,3080,,,,,23964624,-15.50944197,-57.51214047,56,49,,,,,,2004
0_+3728+4953,5102504,3080,,,,,19529796,-15.76097025,-57.51214047,82,65,,,,,,2004
0_+3728+5008,5102504,3025,,,,,20290518,-16.01249853,-57.51214047,82,74,,,,,,2004
0_+3728+5064,5102504,3080,,,,,21176108,-16.25953523,-57.51214047,82,102,,,,,,2004
0_+3728+5120,5102504,3080,,,,,20833880,-16.51106351,-57.51214047,82,109,,,,,,2004
0_+3728+5175,5102504,3025,,,,,12031700,-16.76259179,-57.51214047,57,122,,,,,,2004
0_+3728+5231,5102504,3080,,,,,12182325,-17.00962849,-57.51214047,56,118,,,,,,2004
0_+3784+3450,5100805,4957,,,,,5559840,-8.839450985,-57.26510377,45,39,,,,,,2004
0_+3784+3506,5100805,3136,,,,,5416320,-9.261659169,-57.26061219,45,30,,,,,,2004
0_+3784+3561,5108956,3080,,,,,6949056,-9.513187448,-57.26061219,45,39,,,,,,2004
0_+3784+3617,5108956,3136,,,,,5310032,-9.760224151,-57.26061219,50,26,,,,,,2004
0_+3784+3673,5108956,3136,,,,,5219578,-10.01175243,-57.26061219,38,43,,,,,,2004
0_+3784+3728,5108956,3080,,,,,5512000,-10.26328071,-57.26061219,38,27,,,,,,2004
0_+3784+3784,5105101,3136,,,,,5812300,-10.51031741,-57.26061219,38,29,,,,,,2004
0_+3784+3840,5105101,3136,,,,,6757500,-10.76184569,-57.26061219,31,32,,,,,,2004
0_+3784+3895,5105101,3080,,,,,7140000,-11.01337397,-57.26061219,37,27,,,,,,2004
0_+3784+3951,5106273,3136,,,,,11106700,-11.26041068,-57.26061219,38,33,,,,,,2004
0_+3784+4007,5106802,3136,,,,,19032000,-11.51193896,-57.26061219,37,33,,,,,,2004
0_+3784+4062,5108907,3080,,,,,19293300,-11.76346723,-57.26061219,37,33,,,,,,2004
0_+3784+4118,5108907,3136,,,,,19332300,-12.01050394,-57.26061219,37,37,,,,,,2004
0_+3784+4173,5108907,3080,,,,,19383000,-12.26203222,-57.26061219,38,37,,,,,,2004
0_+3784+4229,5108907,3136,,,,,20991880,-12.50906892,-57.26061219,38,35,,,,,,2004
0_+3784+4285,5108907,3136,,,,,20913828,-12.7605972,-57.26061219,37,35,0.242139922,122.6060504,250.8060504,159.6060504,0.242139922,2004
0_+3784+4340,5108907,3080,,,,,22224384,-13.01212548,-57.26061219,37,35,0.242122844,119.513828,270.513828,156.513828,0.242122844,2004
0_+3784+4396,5108907,3136,,,,,20753616,-13.25916218,-57.26061219,37,35,0.2417325,97.6106323,256.8662168,134.6106323,0.2417325,2004
0_+3784+4452,5108907,3136,0.241599766,84.40394645,224.1700819,121.4039464,20408465,-13.51069046,-57.26061219,37,39,0.241568609,105.5967137,250.3192514,142.5967137,0.241590875,2004
0_+3784+4507,5107305,3080,0.241343969,120.7476786,263.9417459,157.7476786,19322215,-13.76221874,-57.26061219,37,44,0.241384672,97.66779405,244.852568,134.667794,0.241375641,2004
0_+3784+4563,5108857,3136,0.2411295,125.569208,266.7036581,162.569208,20375040,-14.00925545,-57.26061219,37,46,0.241124906,96.44308229,244.0004415,133.4430823,0.2411295,2004
0_+3784+4619,5108857,3136,,,,,19895344,-14.26078372,-57.26061219,37,73,,,,,,2004
0_+3784+4674,5107958,3080,0.240433219,99.841535,219.491535,136.841535,19516686,-14.512312,-57.26061219,37,28,0.240490844,91.16443408,249.3346648,128.1644341,0.240490844,2004
0_+3784+4730,5106232,3136,,,,,21060531,-14.75934871,-57.26061219,37,28,,,,,,2004
0_+3784+4786,5101704,3136,,,,,22287912,-15.01087699,-57.26061219,56,53,,,,,,2004
0_+3784+4841,5106851,3080,,,,,26909064,-15.26240527,-57.26061219,64,53,,,,,,2004
0_+3784+4897,5106851,3136,,,,,27905850,-15.50944197,-57.26061219,56,48,,,,,,2004
0_+3784+4953,5106851,3136,,,,,18305550,-15.76097025,-57.26061219,82,65,,,,,,2004
0_+3784+5008,5102504,3080,,,,,19183350,-16.01249853,-57.26061219,82,74,,,,,,2004
0_+3784+5064,5102504,3136,,,,,20140418,-16.25953523,-57.26061219,82,102,,,,,,2004
0_+3784+5120,5106505,3136,,,,,18459298,-16.51106351,-57.26061219,82,102,,,,,,2004
0_+3784+5175,5106505,3080,,,,,11437225,-16.76259179,-57.26061219,81,66,,,,,,2004
0_+3784+5231,5106505,3136,,,,,12026700,-17.00962849,-57.26061219,56,118,,,,,,2004
0_+3784+5287,5106505,3136,,,,,11329500,-17.26115677,-57.26061219,65,64,,,,,,2004
0_+3784+5342,5106505,3080,,,,,12981700,-17.51268505,-57.26061219,65,119,,,,,,2004
0_+3786+5353,5106505,247,,,,,15157000,-17.7507386,-57.10340701,81,124,,,,,,2004
0_+3788+5356,5106505,5,,,,,15157000,-17.80463752,-57.23366273,81,124,,,,,,2004
0_+3809+3394,5100805,337,,,,,5113056,-8.920299361,-57.15730593,45,53,,,,,,2004
0_+3822+5342,5106505,2916,,,,,13199075,-17.51268505,-57.01357549,65,124,,,,,,2004
0_+3840+3450,5106299,2425,,,,,5003232,-9.019114042,-57.05399967,45,53,,,,,,2004
0_+3840+3506,5106299,3136,,,,,5431296,-9.261659169,-57.00908391,45,30,,,,,,2004
0_+3840+3561,5108956,3080,,,,,5246332,-9.513187448,-57.00908391,45,27,,,,,,2004
0_+3840+3617,5108956,3136,,,,,4757116,-9.760224151,-57.00908391,45,39,,,,,,2004
0_+3840+3673,5108956,3136,,,,,5228496,-10.01175243,-57.00908391,45,27,,,,,,2004
0_+3840+3728,5108956,3080,,,,,5116800,-10.26328071,-57.00908391,31,29,,,,,,2004
0_+3840+3784,5105101,3136,,,,,5779800,-10.51031741,-57.00908391,37,29,,,,,,2004
0_+3840+3840,5105101,3136,,,,,6825000,-10.76184569,-57.00908391,37,26,,,,,,2004
0_+3840+3895,5107941,3080,,,,,18044950,-11.01337397,-57.00908391,37,29,,,,,,2004
0_+3840+3951,5107941,3136,,,,,18197400,-11.26041068,-57.00908391,37,29,,,,,,2004
0_+3840+4007,5106802,3136,,,,,18355650,-11.51193896,-57.00908391,37,44,,,,,,2004
0_+3840+4062,5108907,3080,,,,,18130500,-11.76346723,-57.00908391,37,44,,,,,,2004
0_+3840+4118,5108907,3136,,,,,18162300,-12.01050394,-57.00908391,37,25,,,,,,2004
0_+3840+4173,5108907,3080,0.242608547,90.7145062,241.7145062,127.7145062,18825700,-12.26203222,-57.00908391,37,32,0.24261675,99.65124584,227.8512458,136.6512458,0.24261675,2004
0_+3840+4229,5108907,3136,0.242592125,63.6275769,206.0775769,100.6275769,20959016,-12.50906892,-57.00908391,37,35,0.242372328,94.37387789,245.3738779,131.3738779,0.242592125,2004
0_+3840+4285,5108907,3136,,,,,20946692,-12.7605972,-57.00908391,37,36,0.242351391,70.36313065,212.8131307,107.3631307,0.242351391,2004
0_+3840+4340,5108907,3080,,,,,20930260,-13.01212548,-57.00908391,37,36,,,,,,2004
0_+3840+4396,5108907,3136,,,,,20675406,-13.25916218,-57.00908391,38,30,,,,,,2004
0_+3840+4452,5108907,3136,0.241470219,71.80177324,222.1521669,108.8017732,20773445,-13.51069046,-57.00908391,37,39,0.241501594,90.69591418,245.5417706,127.6959142,0.241501594,2004
0_+3840+4507,5107305,3080,0.241366594,92.49252846,257.7425285,129.4925285,21258663,-13.76221874,-57.00908391,37,39,0.241384672,101.6963766,250.1656112,138.6963766,0.241384672,2004
0_+3840+4563,5108857,3136,0.241124906,80.75635386,223.3477037,117.7563539,21385260,-14.00925545,-57.00908391,37,73,0.241124906,96.25010202,242.7281128,133.250102,0.241124906,2004
0_+3840+4619,5108857,3136,,,,,21052038,-14.26078372,-57.00908391,37,73,,,,,,2004
0_+3840+4674,5107958,3080,,,,,19782420,-14.512312,-57.00908391,37,47,0.240495641,107.348863,249.798863,144.348863,0.240495641,2004
0_+3840+4730,5106232,3136,,,,,23048064,-14.75934871,-57.00908391,37,54,,,,,,2004
0_+3840+4786,5101704,3136,,,,,24497460,-15.01087699,-57.00908391,55,53,,,,,,2004
0_+3840+4841,5106851,3080,,,,,28270242,-15.26240527,-57.00908391,56,59,,,,,,2004
0_+3840+4897,5106851,3136,,,,,30150225,-15.50944197,-57.00908391,82,48,,,,,,2004
0_+3840+4953,5106505,3136,,,,,18907356,-15.76097025,-57.00908391,79,59,,,,,,2004
0_+3840+5008,5106505,3080,,,,,18240000,-16.01249853,-57.00908391,82,59,,,,,,2004
0_+3840+5064,5106505,3136,,,,,18213134,-16.25953523,-57.00908391,82,57,,,,,,2004
0_+3840+5120,5106505,3136,,,,,11539372,-16.51106351,-57.00908391,82,56,,,,,,2004
