count,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,single_delay,single_harvest,single_plant,total_planted_area_km2,year
3136,,,,7133472,-8.374572825,-58.12524065,35,,,,,2014
3136,,,,7224864,-8.626101105,-58.12524065,41,,,,,2014
3080,,,,7344000,-8.875383596,-58.12524065,41,,,,,2014
3136,,,,7288512,-9.124666088,-58.12524065,41,,,,,2014
3136,,,,5045760,-9.376194367,-58.12524065,41,,,,,2014
3080,,,,6634080,-9.625476859,-58.12524065,41,,,,,2014
3136,,,,7364400,-9.87475935,-58.12524065,41,,,,,2014
3136,,,,7308300,-10.12628763,-58.12524065,60,,,,,2014
3080,,,,8044400,-10.37557012,-58.12524065,60,,,,,2014
3136,,,,9566000,-10.62485261,-58.12524065,63,,,,,2014
3136,,,,11045835,-10.87638089,-58.12524065,65,,,,,2014
3080,,,,8531190,-11.12566338,-58.12524065,65,,,,,2014
3136,,,,7137000,-11.37494587,-58.12524065,35,,,,,2014
3136,35.72974551,193.1051426,100.7297455,19581100,-11.62647415,-58.12524065,65,36.48632127,199.6138135,101.4863213,0.243399891,2014
3080,,,,21525000,-11.87575665,-58.12524065,65,18.52888379,207.6284745,83.52888379,0.243051016,2014
3136,,,,20651400,-12.12503914,-58.12524065,61,40.53448563,206.9844856,101.5344856,0.243003609,2014
3080,38.44802772,203.0484945,99.44802772,20718600,-12.37432163,-58.12524065,61,43.81212064,209.7457791,104.8121206,0.242657688,2014
3136,15.41830805,189.4348362,76.41830805,23805600,-12.62360412,-58.12524065,61,32.69461858,202.7966959,93.69461858,0.242480672,2014
3136,15.65608375,190.6560837,76.65608375,23753184,-12.8751324,-58.12524065,61,37.93820282,209.4993329,98.93820282,0.242216469,2014
3080,12.82866404,187.828664,73.82866404,22805328,-13.12441489,-58.12524065,61,27.28835452,202.7324858,88.28835452,0.241981078,2014
3136,14.17169584,188.2950387,74.17169584,20442240,-13.37369738,-58.12524065,60,25.12276231,200.8697046,85.12276231,0.241793984,2014
3136,,,,23414832,-13.62522566,-58.12524065,60,26.09283713,200.0928371,86.09283713,0.241619758,2014
3080,22.16437109,195.6460476,82.16437109,21907435,-13.87450815,-58.12524065,60,30.89097746,206.1075884,90.89097746,0.241198297,2014
3136,15.52308547,189.7851116,75.52308547,19510416,-14.12379064,-58.12524065,60,40.99086157,206.4408616,100.9908616,0.241081148,2014
3136,19.38889264,194.9705283,79.38889264,20175010,-14.37531892,-58.12524065,60,25.65195223,197.4331625,85.65195223,0.240804125,2014
3080,,,,20866446,-14.62460141,-58.12524065,59,,,,,2014
3136,,,,20984550,-14.87388391,-58.12524065,59,,,,,2014
3136,12.47019459,183.4701946,69.47019459,19741800,-15.12541219,-58.12524065,57,,,,0.240073172,2014
3080,59.56955295,225.0013376,129.569553,21867300,-15.37469468,-58.12524065,70,55.50195368,229.39767,125.5019537,0.23963975,2014
3136,,,,17198458,-15.62397717,-58.12524065,70,,,,,2014
3136,,,,22977150,-15.87550545,-58.12524065,63,,,,,2014
3080,,,,26181311,-16.12478794,-58.12524065,63,,,,,2014
3136,,,,27704160,-16.37407043,-58.12524065,64,,,,,2014
3136,,,,25840900,-16.62559871,-58.12524065,70,,,,,2014
3080,,,,25102250,-16.8748812,-58.12524065,70,,,,,2014
3136,,,,26834483,-17.12416369,-58.12524065,70,,,,,2014
1,,,,7190558,-7.496469635,-57.99723072,35,,,,,2014
817,,,,11066864,-7.676132692,-57.96129811,35,,,,,2014
1904,,,,10735756,-7.887236784,-57.92311971,35,,,,,2014
2956,,,,11911470,-8.129781911,-57.88044974,35,,,,,2014
3136,,,,7027392,-8.374572825,-57.87371237,35,,,,,2014
3136,,,,7270560,-8.626101105,-57.87371237,41,,,,,2014
3080,,,,7255872,-8.875383596,-57.87371237,41,,,,,2014
3136,,,,5351424,-9.124666088,-57.87371237,41,,,,,2014
3136,,,,4194432,-9.376194367,-57.87371237,41,,,,,2014
3080,,,,7029024,-9.625476859,-57.87371237,41,,,,,2014
3136,,,,7215446,-9.87475935,-57.87371237,41,,,,,2014
3136,,,,6267900,-10.12628763,-57.87371237,41,,,,,2014
3080,,,,5305300,-10.37557012,-57.87371237,41,,,,,2014
3136,,,,7078500,-10.62485261,-57.87371237,63,,,,,2014
3136,,,,7258500,-10.87638089,-57.87371237,63,64.41607379,264.2160738,127.4160738,0.243969359,2014
3080,,,,7477500,-11.12566338,-57.87371237,65,,,,,2014
3136,28.22000486,204.6592793,93.22000486,19269250,-11.37494587,-57.87371237,65,64.73039182,228.0553918,129.7303918,0.243479578,2014
3136,4.664415791,187.4541825,69.66441579,19592650,-11.62647415,-57.87371237,65,35.5819408,206.7325797,100.5819408,0.243460672,2014
3080,,,,11651800,-11.87575665,-57.87371237,65,,,,,2014
3136,60.14681425,225.5968142,120.1468142,19113900,-12.12503914,-57.87371237,60,56.24634595,213.3369667,116.246346,0.242852078,2014
3080,24.88468672,198.8846867,84.88468672,20247700,-12.37432163,-57.87371237,60,32.38539272,196.9550106,92.38539272,0.24261675,2014
3136,38.25482755,206.8157238,99.25482755,22792224,-12.62360412,-57.87371237,61,48.93420303,221.4864733,109.934203,0.242530344,2014
3136,23.50793292,195.2329329,85.50793292,24233664,-12.8751324,-57.87371237,62,27.72037831,203.7203783,89.72037831,0.242156969,2014
3080,17.30350213,191.7473595,78.30350213,23320752,-13.12441489,-57.87371237,61,37.5697967,208.9557118,98.5697967,0.241981078,2014
3136,17.77273708,191.3740599,77.77273708,21001344,-13.37369738,-57.87371237,60,31.36965912,204.2484337,91.36965912,0.241750094,2014
3136,14.25457075,188.622788,74.25457075,24072552,-13.62522566,-57.87371237,60,28.37081693,203.3637933,88.37081693,0.241550766,2014
3080,14.30033244,186.6537748,71.30033244,20111616,-13.87450815,-57.87371237,57,35.13725403,206.5181573,92.13725403,0.241230281,2014
3136,17.04916153,193.383144,77.04916153,22355520,-14.12379064,-57.87371237,60,34.51598488,205.5221488,94.51598488,0.24101875,2014
3136,12.81278463,192.8183842,72.81278463,20242182,-14.37531892,-57.87371237,60,23.99603026,197.2603137,83.99603026,0.240804125,2014
3080,,,,20301519,-14.62460141,-57.87371237,60,41.17225793,208.8313785,101.1722579,0.240595984,2014
3136,,,,20693508,-14.87388391,-57.87371237,59,,,,,2014
3136,26.48057656,213.7305766,85.48057656,21043602,-15.12541219,-57.87371237,59,30.44545737,214.4888969,89.44545737,0.24006825,2014
3080,,,,14540358,-15.37469468,-57.87371237,59,,,,,2014
3136,,,,24171551,-15.62397717,-57.87371237,60,,,,,2014
3136,,,,17657764,-15.87550545,-57.87371237,63,,,,,2014
3080,,,,18510332,-16.12478794,-57.87371237,63,,,,,2014
3136,,,,20821872,-16.37407043,-57.87371237,64,,,,,2014
3136,,,,20518670,-16.62559871,-57.87371237,70,,,,,2014
3080,,,,18768504,-16.8748812,-57.87371237,70,,,,,2014
3136,,,,27061569,-17.12416369,-57.87371237,70,,,,,2014
974,,,,7175632,-8.372327037,-57.70976983,47,,,,,2014
485,,,,11410852,-8.201647133,-57.71426141,35,,,,,2014
1582,,,,5625984,-8.641821622,-57.68282037,47,,,,,2014
3,,,,5625984,-8.749619457,-57.53010677,47,,,,,2014
3000,,,,5511168,-8.875383596,-57.62442988,47,,,,,2014
3080,,,,5363904,-9.124666088,-57.62442988,47,,,,,2014
3080,,,,5477472,-9.376194367,-57.62442988,45,,,,,2014
3025,,,,6888672,-9.625476859,-57.62442988,45,,,,,2014
3080,,,,4856800,-9.87475935,-57.62442988,45,,,,,2014
3080,,,,6923896,-10.12628763,-57.62442988,41,,,,,2014
3025,,,,5191550,-10.37557012,-57.62442988,41,,,,,2014
3080,,,,5616000,-10.62485261,-57.62442988,31,,,,,2014
3080,,,,7024500,-10.87638089,-57.62442988,63,,,,,2014
3025,,,,7429500,-11.12566338,-57.62442988,65,,,,,2014
3080,29.78924051,200.2392405,94.78924051,19388600,-11.37494587,-57.62442988,65,25.32867489,198.2875453,90.32867489,0.243513547,2014
3080,,,,11511500,-11.62647415,-57.62442988,65,,,,,2014
3025,,,,19316700,-11.87575665,-57.62442988,65,,,,,2014
3080,,,,19125600,-12.12503914,-57.62442988,60,51.79249727,217.2424973,111.7924973,0.242884156,2014
3025,,,,19584100,-12.37432163,-57.62442988,60,,,,,2014
3080,20.80202647,194.9090627,81.80202647,21468408,-12.62360412,-57.62442988,61,25.57622316,197.5723424,86.57622316,0.242480672,2014
3080,,,,20922044,-12.8751324,-57.62442988,61,,,,,2014
3025,37.7816706,205.5411452,98.7816706,22023456,-13.12441489,-57.62442988,61,52.82259382,219.158272,113.8225938,0.242002656,2014
3080,19.37626236,194.189524,79.37626236,20472816,-13.37369738,-57.62442988,60,39.37219902,205.7512483,99.37219902,0.241741297,2014
3080,16.87037364,190.8703736,76.87037364,21727844,-13.62522566,-57.62442988,60,35.8448075,204.418779,95.8448075,0.241501594,2014
3025,21.82506601,192.825066,78.82506601,22109600,-13.87450815,-57.62442988,57,35.55588312,204.4881034,92.55588312,0.241316766,2014
3080,18.37495936,190.8165633,77.37495936,21396480,-14.12379064,-57.62442988,59,37.46030405,205.3848655,96.46030405,0.241028,2014
3080,47.54456733,200.5945673,106.5445673,19841472,-14.37531892,-57.62442988,59,27.95271167,214.9573682,86.95271167,0.240869766,2014
3025,11.95771993,184.8959104,71.95771993,20427774,-14.62460141,-57.62442988,60,42.24685398,210.4053877,102.246854,0.240435617,2014
3080,,,,20368722,-14.87388391,-57.62442988,59,,,,,2014
3080,,,,20967678,-15.12541219,-57.62442988,59,,,,,2014
3025,,,,22332258,-15.37469468,-57.62442988,60,,,,,2014
3080,,,,23964624,-15.62397717,-57.62442988,60,,,,,2014
3080,,,,19529796,-15.87550545,-57.62442988,63,119.5365523,296.5365523,182.5365523,0.239138438,2014
3025,,,,20290518,-16.12478794,-57.62442988,63,44.37360302,214.4903661,107.373603,0.238777172,2014
3080,,,,21176108,-16.37407043,-57.62442988,70,,,,,2014
3080,,,,20833880,-16.62559871,-57.62442988,70,,,,,2014
3025,,,,12031700,-16.8748812,-57.62442988,70,,,,,2014
3080,,,,12182325,-17.12416369,-57.62442988,70,,,,,2014
4957,,,,5559840,-9.050555077,-57.39086791,47,,,,,2014
3136,,,,5416320,-9.376194367,-57.37514739,45,,,,,2014
3080,,,,6949056,-9.625476859,-57.37514739,45,,,,,2014
3136,,,,5310032,-9.87475935,-57.37514739,45,,,,,2014
3136,,,,5219578,-10.12628763,-57.37514739,45,,,,,2014
3080,,,,5512000,-10.37557012,-57.37514739,45,,,,,2014
3136,,,,5812300,-10.62485261,-57.37514739,56,,,,,2014
3136,,,,6757500,-10.87638089,-57.37514739,63,,,,,2014
3080,,,,7140000,-11.12566338,-57.37514739,63,,,,,2014
3136,-16.77044433,174.1705979,48.22955567,11106700,-11.37494587,-57.37514739,65,-5.161456179,188.8594389,59.83854382,0.243479578,2014
3136,40.43345339,211.3063944,100.4334534,19032000,-11.62647415,-57.37514739,60,43.04086977,215.1751302,103.0408698,0.243418922,2014
3080,,,,19293300,-11.87575665,-57.37514739,65,,,,,2014
3136,23.21920818,195.6814208,83.21920818,19332300,-12.12503914,-57.37514739,60,35.74740666,206.9485428,95.74740666,0.242916141,2014
3080,18.22609076,192.2089727,78.22609076,19383000,-12.37432163,-57.37514739,60,25.24120083,200.0107344,85.24120083,0.242759359,2014
3136,36.31708463,205.0375856,96.31708463,20991880,-12.62360412,-57.37514739,60,42.60090852,213.7066306,102.6009085,0.242464063,2014
3136,31.01117885,201.1304363,92.01117885,20913828,-12.8751324,-57.37514739,61,48.36617128,214.8161713,109.3661713,0.242180375,2014
3080,39.46535511,205.9153551,100.4653551,22224384,-13.12441489,-57.37514739,61,33.78721744,213.576601,94.78721744,0.242112156,2014
3136,28.58276173,205.8026206,88.58276173,20753616,-13.37369738,-57.37514739,60,40.02661332,213.9626692,100.0266133,0.241692813,2014
3136,20.35534493,194.3657329,80.35534493,20408465,-13.62522566,-57.37514739,60,35.77072096,206.3170878,95.77072096,0.241483672,2014
3080,21.84335848,196.1991333,81.84335848,19322215,-13.87450815,-57.37514739,60,36.37159557,207.6417166,96.37159557,0.241275875,2014
3136,23.33089543,198.0091025,82.33089543,20375040,-14.12379064,-57.37514739,59,30.62527717,203.7365388,89.62527717,0.241051141,2014
3136,53.88388301,195.533883,112.883883,19895344,-14.37531892,-57.37514739,59,26.81683615,199.8168361,85.81683615,0.240619766,2014
3080,21.71761529,199.5432429,80.71761529,19516686,-14.62460141,-57.37514739,59,34.83758316,203.4851479,93.83758316,0.240495641,2014
3136,,,,21060531,-14.87388391,-57.37514739,59,,,,,2014
3136,,,,22287912,-15.12541219,-57.37514739,60,,,,,2014
3080,,,,26909064,-15.37469468,-57.37514739,60,,,,,2014
3136,,,,27905850,-15.62397717,-57.37514739,60,,,,,2014
3136,,,,18305550,-15.87550545,-57.37514739,63,,,,,2014
3080,,,,19183350,-16.12478794,-57.37514739,70,42.20666758,217.7471483,112.2066676,0.238824672,2014
3136,,,,20140418,-16.37407043,-57.37514739,70,,,,,2014
3136,,,,18459298,-16.62559871,-57.37514739,70,,,,,2014
3080,,,,11437225,-16.8748812,-57.37514739,70,,,,,2014
3136,,,,12026700,-17.12416369,-57.37514739,85,,,,,2014
3136,,,,11329500,-17.37569197,-57.37514739,70,,,,,2014
3080,,,,12981700,-17.62497446,-57.37514739,89,,,,,2014
247,,,,15157000,-17.76421333,-57.18874697,126,,,,,2014
5,,,,15157000,-17.8091291,-57.24264588,126,,,,,2014
337,,,,5113056,-8.965215125,-57.21120485,56,,,,,2014
2916,,,,13199075,-17.62048289,-57.13035647,126,,,,,2014
2425,,,,5003232,-9.135895029,-57.15281435,45,,,,,2014
3136,,,,5431296,-9.376194367,-57.12361911,47,,,,,2014
3080,,,,5246332,-9.625476859,-57.12361911,47,,,,,2014
3136,,,,4757116,-9.87475935,-57.12361911,47,,,,,2014
3136,,,,5228496,-10.12628763,-57.12361911,47,,,,,2014
3080,,,,5116800,-10.37557012,-57.12361911,56,,,,,2014
3136,,,,5779800,-10.62485261,-57.12361911,56,,,,,2014
3136,,,,6825000,-10.87638089,-57.12361911,56,,,,,2014
3080,,,,18044950,-11.12566338,-57.12361911,65,,,,,2014
3136,,,,18197400,-11.37494587,-57.12361911,65,29.7948054,200.2448054,94.7948054,0.243588594,2014
3136,23.87550047,208.9673392,88.87550047,18355650,-11.62647415,-57.12361911,65,26.73933988,206.9954418,91.73933988,0.243338734,2014
3080,14.1320431,198.0093696,79.1320431,18130500,-11.87575665,-57.12361911,65,18.62493925,204.9370037,83.62493925,0.243203641,2014
3136,32.39747913,200.554977,92.39747913,18162300,-12.12503914,-57.12361911,60,38.21077725,206.3439159,98.21077725,0.242906148,2014
3080,27.35158038,200.2639361,87.35158038,18825700,-12.37432163,-57.12361911,60,24.94757014,201.6246775,84.94757014,0.242739094,2014
3136,13.77473102,189.7904422,75.77473102,20959016,-12.62360412,-57.12361911,62,26.81396245,201.5042077,88.81396245,0.242426625,2014
3136,17.34418365,192.6313632,78.34418365,20946692,-12.8751324,-57.12361911,61,21.26470093,197.2236223,82.26470093,0.242309391,2014
3080,25.18766128,209.4822672,91.18766128,20930260,-13.12441489,-57.12361911,66,40.09390664,207.047787,106.0939066,0.241970281,2014
3136,33.69584667,204.6576063,99.69584667,20675406,-13.37369738,-57.12361911,66,39.0547632,208.1684221,105.0547632,0.241763281,2014
3136,20.84272108,195.269119,80.84272108,20773445,-13.62522566,-57.12361911,60,40.2207079,212.0972985,100.2207079,0.241458984,2014
3080,18.3549547,191.1096788,77.3549547,21258663,-13.87450815,-57.12361911,59,37.35589997,209.2235404,96.35589997,0.241298609,2014
3136,24.33602458,196.6846661,83.33602458,21385260,-14.12379064,-57.12361911,59,39.18699129,203.6761662,98.18699129,0.241060375,2014
3136,63.38735373,227.8373537,122.3873537,21052038,-14.37531892,-57.12361911,59,39.55837382,204.0083738,98.55837382,0.240664883,2014
3080,20.61284291,196.1925762,79.61284291,19782420,-14.62460141,-57.12361911,59,31.54123441,206.3749177,90.54123441,0.240533938,2014
3136,,,,23048064,-14.87388391,-57.12361911,59,,,,,2014
3136,,,,24497460,-15.12541219,-57.12361911,70,37.11887069,235.3688707,107.1188707,0.239820422,2014
3080,,,,28270242,-15.37469468,-57.12361911,70,,,,,2014
3136,,,,30150225,-15.62397717,-57.12361911,70,34.68637023,221.5363702,104.6863702,0.239270219,2014
3136,,,,18907356,-15.87550545,-57.12361911,63,,,,,2014
3080,,,,18240000,-16.12478794,-57.12361911,63,,,,,2014
3136,,,,18213134,-16.37407043,-57.12361911,70,,,,,2014
3136,,,,11539372,-16.62559871,-57.12361911,70,,,,,2014
3080,,,,11451925,-16.8748812,-57.12361911,101,,,,,2014
3136,,,,11586800,-17.12416369,-57.12361911,86,,,,,2014
3136,,,,11595100,-17.37569197,-57.12361911,86,,,,,2014
419,,,,12572425,-17.53514294,-56.96416815,126,,,,,2014
2525,,,,11985200,-17.35547988,-56.8967945,110,,,,,2014
147,,,,5105568,-9.243692863,-56.93272711,56,,,,,2014
2819,,,,4940832,-9.387423308,-56.88331977,56,,,,,2014
3025,,,,4904900,-9.625476859,-56.87433662,56,,,,,2014
3080,,,,4716348,-9.87475935,-56.87433662,45,,,,,2014
3080,,,,4816994,-10.12628763,-56.87433662,56,,,,,2014
3025,,,,7020524,-10.37557012,-56.87433662,56,,,,,2014
3080,,,,5717400,-10.62485261,-56.87433662,56,,,,,2014
3080,,,,10091400,-10.87638089,-56.87433662,63,,,,,2014
3025,11.52339639,195.127858,77.52339639,17807400,-11.12566338,-56.87433662,66,26.47330879,206.128168,92.47330879,0.24373507,2014
3080,16.0003853,199.5612866,81.0003853,17936100,-11.37494587,-56.87433662,65,18.17684481,197.3481456,83.17684481,0.243513547,2014
3080,29.55421296,204.0815547,89.55421296,18314400,-11.62647415,-56.87433662,60,28.1468217,204.1179234,88.1468217,0.243298391,2014
3025,27.67525495,208.2560302,87.67525495,17904900,-11.87575665,-56.87433662,60,38.10214647,212.1021465,98.10214647,0.243052984,2014
3080,33.00880806,200.6035656,93.00880806,18300350,-12.12503914,-56.87433662,60,29.06572244,202.8664555,89.06572244,0.242904156,2014
3025,24.64054596,197.6683961,84.64054596,18853350,-12.37432163,-56.87433662,60,30.45634631,201.8901246,90.45634631,0.242661766,2014
3080,30.91696667,202.1316984,90.91696667,11196400,-12.62360412,-56.87433662,60,25.18746377,197.9034584,85.18746377,0.242455766,2014
3080,30.17430464,204.8560679,90.17430464,11375800,-12.8751324,-56.87433662,60,34.94736146,202.5101711,94.94736146,0.242207984,2014
3025,38.99155557,230.2415556,101.9915556,18770400,-13.12441489,-56.87433662,63,37.28646376,215.1559764,100.2864638,0.241998359,2014
3080,20.6882216,200.356269,83.6882216,20275350,-13.37369738,-56.87433662,63,31.45173811,209.3044647,94.45173811,0.241692813,2014
3080,18.27993839,198.0448523,81.27993839,19548550,-13.62522566,-56.87433662,63,26.05980402,207.6371734,89.05980402,0.241515016,2014
3025,24.55920757,197.3541842,83.55920757,21655480,-13.87450815,-56.87433662,59,38.29901208,206.2776988,97.29901208,0.241234844,2014
3080,19.01328313,193.19654,78.01328313,23234796,-14.12379064,-56.87433662,59,32.93219278,203.7354693,91.93219278,0.241004844,2014
3080,30.417266,203.417266,89.417266,22394502,-14.37531892,-56.87433662,59,36.67252989,211.881924,95.67252989,0.240728766,2014
3025,,,,22296690,-14.62460141,-56.87433662,59,34.58375119,207.3539651,93.58375119,0.2406055,2014
3080,,,,22861332,-14.87388391,-56.87433662,59,,,,,2014
3080,,,,25199928,-15.12541219,-56.87433662,70,56.19984756,231.6498476,126.1998476,0.240009109,2014
3025,,,,26520390,-15.37469468,-56.87433662,50,84.75557938,248.7555794,134.7555794,0.239574047,2014
3080,,,,31814250,-15.62397717,-56.87433662,70,,,,,2014
3080,,,,29696625,-15.87550545,-56.87433662,70,,,,,2014
3025,,,,18418296,-16.12478794,-56.87433662,64,,,,,2014
3080,,,,18129078,-16.37407043,-56.87433662,64,,,,,2014
3080,,,,12134434,-16.62559871,-56.87433662,73,,,,,2014
3025,,,,12253124,-16.8748812,-56.87433662,101,,,,,2014
3080,,,,11937475,-17.12416369,-56.87433662,114,,,,,2014
878,,,,31683922,-17.28361466,-56.62729991,110,,,,,2014
1561,,,,5186454,-9.441322225,-56.62280834,56,,,,,2014
3080,,,,4808076,-9.625476859,-56.62505413,56,,,,,2014
3136,,,,4874324,-9.87475935,-56.62505413,56,,,,,2014
3136,,,,4804254,-10.12628763,-56.62505413,56,,,,,2014
3080,,,,7814900,-10.37557012,-56.62505413,56,,,,,2014
3136,,,,9938250,-10.62485261,-56.62505413,56,,,,,2014
3136,,,,10399500,-10.87638089,-56.62505413,65,,,,,2014
3080,12.87947668,192.4326646,76.87947668,17940000,-11.12566338,-56.62505413,64,13.18589469,192.6858695,77.18589469,0.24379925,2014
3136,22.69872009,207.5325225,86.69872009,18552300,-11.37494587,-56.62505413,64,40.05856736,211.3815523,104.0585674,0.243532359,2014
3136,27.08103007,201.1979951,90.08103007,18610800,-11.62647415,-56.62505413,63,34.74508846,208.5743785,97.74508846,0.243373172,2014
3080,18.14643861,193.8582495,78.14643861,10264500,-11.87575665,-56.62505413,60,36.71448211,205.0543484,96.71448211,0.243145203,2014
3136,21.85377052,198.3999344,81.85377052,10304000,-12.12503914,-56.62505413,60,28.06306086,202.3823112,88.06306086,0.242856094,2014
3080,19.07195347,194.5627812,79.07195347,19161450,-12.37432163,-56.62505413,60,25.84345558,199.5999462,85.84345558,0.242669922,2014
3136,18.6269146,193.7585887,78.6269146,18888900,-12.62360412,-56.62505413,60,22.90751554,197.1897611,82.90751554,0.242505531,2014
3136,15.65239087,192.7948079,75.65239087,19003450,-12.8751324,-56.62505413,60,18.98054149,195.6438464,78.98054149,0.242309391,2014
3080,21.81761642,200.1813613,81.81761642,19197000,-13.12441489,-56.62505413,60,24.76487871,203.8677396,84.76487871,0.242071484,2014
3136,13.9698171,192.9005827,76.9698171,19536700,-13.37369738,-56.62505413,63,19.88868778,196.2534804,82.88868778,0.241818078,2014
3136,18.29951531,192.3590997,77.29951531,21415680,-13.62522566,-56.62505413,59,39.03309857,203.4830986,98.03309857,0.241474703,2014
3080,20.36193878,194.1755804,79.36193878,19501150,-13.87450815,-56.62505413,59,35.24313095,207.1881967,94.24313095,0.241205156,2014
3136,16.85854833,190.9341806,75.85854833,19351800,-14.12379064,-56.62505413,59,33.72138937,202.1789979,92.72138937,0.241000203,2014
3136,23.47729635,206.7917055,82.47729635,22358934,-14.37531892,-56.62505413,59,26.96104015,205.8222478,85.96104015,0.240690937,2014
3080,41.21404499,204.7977577,100.214045,22550112,-14.62460141,-56.62505413,59,33.93290646,202.1849601,92.93290646,0.240481266,2014
3136,,,,24195132,-14.87388391,-56.62505413,59,40.31766149,205.1164633,99.31766149,0.240181031,2014
3136,,,,25328862,-15.12541219,-56.62505413,50,59.96292632,226.213265,109.9629263,0.240058406,2014
3080,,,,26400348,-15.37469468,-56.62505413,47,,,,,2014
3136,,,,11813100,-15.62397717,-56.62505413,47,,,,,2014
3136,,,,11951004,-15.87550545,-56.62505413,50,,,,,2014
3080,,,,18736508,-16.12478794,-56.62505413,64,26.69434103,218.944341,90.69434103,0.238835219,2014
3136,,,,27369234,-16.37407043,-56.62505413,73,,,,,2014
3136,,,,29251773,-16.62559871,-56.62505413,101,,,,,2014
3080,,,,27808818,-16.8748812,-56.62505413,111,,,,,2014
3136,,,,11997650,-17.12416369,-56.62505413,114,,,,,2014
489,,,,28803656,-17.2746315,-56.4206874,110,,,,,2014
3117,,,,29261235,-17.1219179,-56.37577163,110,,,,,2014
1367,,,,3079232,-9.445813802,-56.38026321,56,,,,,2014
3080,,,,2967744,-9.625476859,-56.37352585,56,,,,,2014
3136,,,,4743102,-9.87475935,-56.37352585,56,,,,,2014
3136,,,,4847700,-10.12628763,-56.37352585,56,53.01610308,214.4661031,109.0161031,0.244554328,2014
3080,,,,11200000,-10.37557012,-56.37352585,56,,,,,2014
3136,,,,11045000,-10.62485261,-56.37352585,56,,,,,2014
3136,15.13703869,185.1370387,71.13703869,17522700,-10.87638089,-56.37352585,56,,,,0.243882906,2014
3080,3.771231867,183.2182444,66.77123187,17729400,-11.12566338,-56.37352585,63,24.27739179,200.762924,87.27739179,0.243733234,2014
3136,14.42459734,192.2668407,78.42459734,18275400,-11.37494587,-56.37352585,64,15.81175392,193.9398342,79.81175392,0.243498469,2014
3136,19.84646949,199.1368563,82.84646949,18213450,-11.62647415,-56.37352585,63,31.24920817,206.7079994,94.24920817,0.243399891,2014
3080,21.68398133,198.2094206,80.68398133,18197650,-11.87575665,-56.37352585,59,35.36794718,205.5854884,94.36794718,0.243098219,2014
3136,18.12831933,192.688651,77.12831933,18237150,-12.12503914,-56.37352585,59,27.09681197,199.7928738,86.09681197,0.242924125,2014
3080,16.18419323,191.5438838,76.18419323,10862900,-12.37432163,-56.37352585,60,32.24734052,204.1647579,92.24734052,0.242763406,2014
3136,14.42535572,192.1470318,77.42535572,11265400,-12.62360412,-56.37352585,63,23.5313184,201.514669,86.5313184,0.242447438,2014
3136,17.72302931,192.2903934,77.72302931,10908900,-12.8751324,-56.37352585,60,20.48183772,197.2369891,80.48183772,0.242279891,2014
3080,16.91371122,195.3790309,79.91371122,10964100,-13.12441489,-56.37352585,63,26.98266825,203.2209503,89.98266825,0.242062891,2014
3136,18.11516941,193.4260059,78.11516941,19607800,-13.37369738,-56.37352585,60,23.78962797,198.5510793,83.78962797,0.241811516,2014
3136,22.53892179,201.5115923,81.53892179,19524850,-13.62522566,-56.37352585,59,37.00017299,205.4635258,96.00017299,0.241472461,2014
3080,34.49283288,206.355988,93.49283288,19593600,-13.87450815,-56.37352585,59,38.76635738,204.7039913,97.76635738,0.241296336,2014
3136,21.13096692,196.8854902,80.13096692,19480500,-14.12379064,-56.37352585,59,32.62601249,205.1773356,91.62601249,0.24101643,2014
3136,20.34871795,194.8679361,79.34871795,22905012,-14.37531892,-56.37352585,59,39.07713295,205.7547116,98.07713295,0.240792383,2014
3080,15.39990287,189.1846781,74.39990287,12642840,-14.62460141,-56.37352585,59,33.67088964,204.0027953,92.67088964,0.2405435,2014
3136,,,,12819375,-14.87388391,-56.37352585,53,,,,,2014
3136,,,,13506255,-15.12541219,-56.37352585,50,,,,,2014
3080,,,,10403811,-15.37469468,-56.37352585,47,,,,,2014
3136,,,,11781432,-15.62397717,-56.37352585,47,,,,,2014
3136,,,,12796264,-15.87550545,-56.37352585,59,,,,,2014
3080,,,,12517300,-16.12478794,-56.37352585,59,,,,,2014
3136,,,,27819648,-16.37407043,-56.37352585,73,,,,,2014
3136,,,,28873293,-16.62559871,-56.37352585,101,,,,,2014
3080,,,,28802328,-16.8748812,-56.37352585,111,,,,,2014
1090,,,,3238144,-9.459288531,-56.13322651,56,,,,,2014
3025,65.51694156,226.9669416,121.5169416,3333824,-9.625476859,-56.12424335,56,52.29972394,215.3885912,108.2997239,0.24494425,2014
3080,,,,10488320,-9.87475935,-56.12424335,53,,,,,2014
3080,,,,11877300,-10.12628763,-56.12424335,56,59.45823486,220.9082349,115.4582349,0.244620781,2014
3025,,,,11925900,-10.37557012,-56.12424335,56,28.63125404,212.881254,84.63125404,0.244279188,2014
3080,12.66669359,184.8049387,68.66669359,11947500,-10.62485261,-56.12424335,56,15.01870781,187.0522665,71.01870781,0.244241078,2014
3080,,,,18029700,-10.87638089,-56.12424335,56,54.77258884,239.0225888,110.7725888,0.244051438,2014
3025,24.3700836,201.4550872,87.3700836,17889300,-11.12566338,-56.12424335,63,31.49305564,202.7116718,94.49305564,0.243725875,2014
