system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
9_+4396+4062,5107248,3080,0.243047078,7.070798804,170.7553269,56.0707988,18429684,-11.98804606,-54.74083782,49,47,0.243074641,23.42661919,190.7019119,72.42661919,0.243047078,2013
9_+4396+4118,5103700,3136,0.242831984,1.894407413,166.4674982,48.89440741,18747300,-12.23957434,-54.74083782,47,47,0.242836016,8.162137929,175.5993901,55.16213793,0.242831984,2013
9_+4396+4173,5103700,3080,0.242690313,5.911099217,166.9110992,52.91109922,18669300,-12.48661104,-54.74083782,47,44,0.242657688,7.992273451,168.8683435,54.99227345,0.242682172,2013
9_+4396+4229,5106240,3136,0.242363969,19.78884334,193.7335742,68.78884334,20069950,-12.73813932,-54.74083782,49,47,0.242571578,41.3491828,214.1990873,90.3491828,0.242363969,2013
9_+4396+4285,5106240,3136,0.242250344,26.13809098,189.8394483,75.13809098,20382000,-12.9896676,-54.74083782,49,50,0.242258797,61.68645676,218.9864568,110.6864568,0.242250344,2013
9_+4396+4340,5106240,3080,0.241890047,8.481826491,174.4383394,57.48182649,20437300,-13.2367043,-54.74083782,49,58,0.241894406,34.93492129,212.7888347,83.93492129,0.241894406,2013
9_+4396+4396,5106240,3136,0.241661875,11.46491308,169.6941584,60.46491308,20002800,-13.48823258,-54.74083782,49,58,0.241692813,22.5246899,185.5246899,71.5246899,0.241661875,2013
9_+4396+4452,5106240,3136,0.241488156,19.39323401,181.8751657,68.39323401,19718400,-13.73976086,-54.74083782,49,50,0.241465719,18.36297957,204.1629796,67.36297957,0.241488156,2013
9_+4396+4507,5106240,3080,0.241230281,32.35840095,195.1500833,80.35840095,19880350,-13.98679756,-54.74083782,48,65,0.241253094,9.658235321,194.4582353,57.65823532,0.241230281,2013
9_+4396+4563,5106307,3136,,,,,19698650,-14.23832584,-54.74083782,48,65,,,,,,2013
9_+4396+4619,5106307,3136,0.240700406,10.71430206,180.2727422,54.71430206,8943207,-14.48985412,-54.74083782,44,66,,,,,0.240700406,2013
9_+4396+4674,5106455,3080,,,,,10647850,-14.73689083,-54.74083782,44,66,0.240572141,38.49814996,213.59815,82.49814996,0.240572141,2013
9_+4396+4730,5102678,3136,,,,,21772400,-14.9884191,-54.74083782,44,65,0.240112469,37.30577693,195.3057769,81.30577693,0.240112469,2013
9_+4396+4786,5102678,3136,0.239805438,24.26164764,188.0443629,68.26164764,13625535,-15.23994738,-54.74083782,44,65,0.239805438,30.12495769,191.7018598,74.12495769,0.239805438,2013
9_+4396+4841,5102678,3080,0.239574047,16.56879283,178.5767258,60.56879283,22699794,-15.48698409,-54.74083782,44,43,0.239584172,18.18062972,178.7520358,62.18062972,0.239574047,2013
9_+4396+4897,5103601,3136,0.239436813,15.06812922,178.7639763,60.06812922,23112240,-15.73851237,-54.74083782,45,42,0.239441906,13.3582863,172.3582863,58.3582863,0.239436813,2013
9_+4396+4953,5103601,3136,,,,,23749770,-15.99004065,-54.74083782,45,32,,,,,,2013
9_+4396+5008,5105200,3080,,,,,23806255,-16.23707735,-54.74083782,45,32,,,,,,2013
9_+4396+5064,5107602,3136,0.238446688,53.54978277,206.8497828,98.54978277,24275515,-16.48860563,-54.74083782,45,37,0.238446688,57.21561416,196.5445307,102.2156142,0.238446688,2013
9_+4396+5120,5106372,3136,0.238061453,23.1016899,185.6486444,70.1016899,31184595,-16.74013391,-54.74083782,47,30,0.238077891,17.54302201,199.6932336,64.54302201,0.238061453,2013
9_+4396+5175,5106372,3080,0.237758063,23.41605196,184.5935818,70.41605196,28539716,-16.98717061,-54.74083782,47,35,0.237758063,41.44177676,200.8097908,88.44177676,0.237758063,2013
9_+4396+5231,5104609,3136,0.237455953,23.9649794,184.9168867,70.9649794,24490312,-17.23869889,-54.74083782,47,29,0.237450312,29.24886307,191.7886935,76.24886307,0.237455953,2013
9_+4441+5323,5104609,1196,0.237075297,-4.797268213,201.3027318,70.20273179,23345168,-17.64294077,-54.43541062,75,28,,,,,0.237075297,2013
9_+4452+3561,5104104,2444,,,,,11642136,-9.737766269,-54.48930954,49,38,,,,,,2013
9_+4452+3617,5104104,3136,,,,,11248380,-9.989294549,-54.48930954,49,29,,,,,,2013
9_+4452+3673,5105606,3136,,,,,11078144,-10.24082283,-54.48930954,49,29,,,,,,2013
9_+4452+3728,5105580,3080,,,,,11916960,-10.48785953,-54.48930954,49,27,,,,,,2013
9_+4452+3784,5105580,3136,,,,,12384240,-10.73938781,-54.48930954,49,39,,,,,,2013
9_+4452+3840,5105580,3136,0.243919031,22.99571037,185.9957104,71.99571037,17864028,-10.99091609,-54.48930954,49,40,0.244044328,18.0930913,190.1158033,67.0930913,0.243919031,2013
9_+4452+3895,5105580,3080,0.243762625,29.54295561,190.5429556,76.54295561,18379998,-11.23795279,-54.48930954,47,40,0.243692656,18.60429735,195.3174003,65.60429735,0.243692656,2013
9_+4452+3951,5105580,3136,0.243472016,5.565782206,171.0138986,56.56578221,18055128,-11.48948107,-54.48930954,51,43,0.243472016,20.10326431,185.1032643,71.10326431,0.243472016,2013
9_+4452+4007,5108303,3136,0.243304172,10.62311918,174.3008961,61.62311918,18456438,-11.74100935,-54.48930954,51,46,0.243281062,16.29314322,182.4436871,67.29314322,0.243300312,2013
9_+4452+4062,5103700,3080,0.243106063,6.873874803,171.6913289,55.8738748,18387642,-11.98804606,-54.48930954,49,47,0.2430825,15.92140373,178.9214037,64.92140373,0.243106063,2013
9_+4452+4118,5103700,3136,0.242864125,11.49769302,172.497693,58.49769302,18950100,-12.23957434,-54.48930954,47,34,0.242819922,33.98372066,194.9837207,80.98372066,0.242819922,2013
9_+4452+4173,5103700,3080,0.242641328,7.070571313,180.1448374,56.07057131,19252300,-12.48661104,-54.48930954,49,26,0.242608547,17.50148438,184.0142712,66.50148438,0.242612656,2013
9_+4452+4229,5106240,3136,,,,,21216000,-12.73813932,-54.48930954,49,42,,,,,,2013
9_+4452+4285,5106240,3136,0.242267172,29.37059804,193.9384412,78.37059804,20796000,-12.9896676,-54.48930954,49,39,0.242309391,63.16807706,220.4680771,112.1680771,0.242305172,2013
9_+4452+4340,5106240,3080,,,,,20397800,-13.2367043,-54.48930954,49,57,0.241937813,41.18079942,198.4807994,90.18079942,0.241937813,2013
9_+4452+4396,5106307,3136,0.241648578,27.09307732,190.0930773,76.09307732,20778800,-13.48823258,-54.48930954,49,51,0.241648578,45.26411832,207.9873355,94.26411832,0.241648578,2013
9_+4452+4452,5106307,3136,,,,,20066000,-13.73976086,-54.48930954,49,58,0.241617531,43.42704778,223.5270478,92.42704778,0.241617531,2013
9_+4452+4563,5106307,6216,0.240883797,23.27644928,183.5202144,72.17062877,19908000,-14.22485111,-54.48930954,48,65,0.240883797,27.68133986,189.6813399,75.68133986,0.240883797,2013
9_+4452+4619,5106307,3136,0.240714594,23.56727491,175.931478,67.56727491,19745700,-14.48985412,-54.48930954,44,66,0.240629281,25.64951023,185.4063362,69.64951023,0.240681469,2013
9_+4452+4674,5106307,3080,,,,,21164100,-14.73689083,-54.48930954,44,68,0.240442828,25.22343829,183.2234383,69.22343829,0.240442828,2013
9_+4452+4730,5107040,3136,0.24009775,32.7880399,196.0231712,76.7880399,21868701,-14.9884191,-54.48930954,44,65,0.240087922,58.29946419,208.962199,102.2994642,0.240087922,2013
9_+4452+4786,5102678,3136,0.239805438,16.23636726,175.2363673,61.23636726,22178539,-15.23994738,-54.48930954,45,65,0.239810438,26.06527437,183.8523945,71.06527437,0.239805438,2013
9_+4452+4841,5107008,3080,0.239538563,15.30186694,172.6379243,60.30186694,22978256,-15.48698409,-54.48930954,45,42,0.239543641,19.18445678,182.9709498,64.18445678,0.239538563,2013
9_+4452+4897,5107008,3136,0.239436813,-3.043532028,177.9106328,58.95646797,25599555,-15.73851237,-54.48930954,62,28,0.239431703,3.134197505,179.1341975,65.13419751,0.239431703,2013
9_+4452+4953,5106104,3136,,,,,23758460,-15.99004065,-54.48930954,45,32,,,,,,2013
9_+4452+5008,5107008,3080,,,,,23089330,-16.23707735,-54.48930954,45,55,,,,,,2013
9_+4452+5064,5107008,3136,,,,,25887519,-16.48860563,-54.48930954,45,35,,,,,,2013
9_+4452+5120,5106372,3136,,,,,27138726,-16.74013391,-54.48930954,47,35,,,,,,2013
9_+4452+5175,5106372,3080,,,,,27141918,-16.98717061,-54.48930954,47,35,,,,,,2013
9_+4452+5231,5104609,3136,0.237495344,13.13609188,184.0082504,60.13609188,22952322,-17.23869889,-54.48930954,47,48,0.237506594,24.18166624,182.8001395,71.18166624,0.237495344,2013
9_+4452+5287,5104609,3121,0.237218094,23.38925817,183.8659244,70.38925817,20579020,-17.48573559,-54.48930954,47,48,0.2371725,31.36460975,181.1340125,78.36460975,0.237201,2013
9_+4453+5316,5104609,1062,0.237109656,-3.292061539,188.9129047,64.70793846,21708650,-17.61149973,-54.24227283,68,49,0.237092484,10.32534522,181.2844803,78.32534522,0.237092484,2013
9_+4498+5287,5104609,3035,0.237126813,16.49755381,187.2504335,61.49755381,20542417,-17.48573559,-54.23778126,45,48,0.237126813,13.8922134,188.9680872,58.8922134,0.237126813,2013
9_+4507+3561,5104104,2184,,,,,11270336,-9.742257846,-54.23778126,49,38,0.244835922,68.37574029,254.1757403,117.3757403,0.244835922,2013
9_+4507+3617,5104104,3080,0.244706297,4.947403316,183.5472315,53.94740332,9737648,-9.989294549,-54.23778126,49,29,0.244703031,34.50824118,197.5082412,83.50824118,0.244703031,2013
9_+4507+3673,5105606,3080,,,,,9886800,-10.24082283,-54.23778126,49,27,,,,,,2013
9_+4507+3728,5105580,3025,0.244378797,17.61284294,189.4928684,66.61284294,11193050,-10.48785953,-54.23778126,49,31,,,,,0.244378797,2013
9_+4507+3784,5105580,3080,,,,,17761536,-10.73938781,-54.23778126,49,27,,,,,,2013
9_+4507+3840,5105580,3080,0.243919031,21.07672294,184.0767229,70.07672294,18081882,-10.99091609,-54.23778126,49,29,,,,,0.243919031,2013
9_+4507+3895,5105580,3025,,,,,18357066,-11.23795279,-54.23778126,47,42,0.243828422,23.63989145,207.4398915,70.63989145,0.243828422,2013
9_+4507+3951,5105580,3080,0.243494688,31.16967818,196.1696782,82.16967818,18716334,-11.48948107,-54.23778126,51,43,0.243494688,51.36068041,210.6606804,102.3606804,0.243494688,2013
9_+4507+4007,5103700,3080,0.243384625,19.92851503,175.4626214,68.92851503,18609318,-11.74100935,-54.23778126,49,43,0.243342563,24.4606655,187.4606655,73.4606655,0.243342563,2013
9_+4507+4062,5103700,3025,0.243086437,16.4386443,178.5823009,65.4386443,18444972,-11.98804606,-54.23778126,49,47,0.243066766,21.33185257,207.1318526,70.33185257,0.2430825,2013
9_+4507+4118,5103700,3080,0.242940063,20.5054729,181.5054729,67.5054729,18334134,-12.23957434,-54.23778126,47,47,0.242936078,23.62893646,184.6289365,70.62893646,0.242940063,2013
9_+4507+4173,5106240,3025,0.242661766,12.00283425,181.2730138,61.00283425,19784700,-12.48661104,-54.23778126,49,39,0.242661766,26.69064317,189.6906432,75.69064317,0.242661766,2013
9_+4507+4229,5106307,3080,,,,,20829900,-12.73813932,-54.23778126,49,27,,,,,,2013
9_+4507+4285,5106307,3080,0.242300969,-1.568659063,161.4313409,47.43134094,21196000,-12.9896676,-54.23778126,49,30,0.242156969,16.83645767,202.6364577,65.83645767,0.242156969,2013
9_+4507+4340,5106307,3025,0.242084344,12.26378248,177.1191751,61.26378248,21262600,-13.2367043,-54.23778126,49,51,0.241894406,63.86124757,195.2103776,112.8612476,0.241894406,2013
9_+4507+4396,5105082.5,3080,0.241644156,1.331429499,189.1141131,70.3314295,21594700,-13.48823258,-54.23778126,69,57,0.241648578,18.5950794,197.5843199,87.5950794,0.241644156,2013
9_+4507+4452,5103858,3080,0.241537375,4.356893276,177.401284,53.35689328,20882800,-13.73976086,-54.23778126,49,57,0.241501594,37.52663001,201.6265051,86.52663001,0.241515016,2013
9_+4507+4507,5103858,3025,0.241143281,15.95450137,187.9132931,64.95450137,20026500,-13.98679756,-54.23778126,49,69,0.241147875,17.2414896,189.4054301,66.2414896,0.241143281,2013
9_+4507+4563,5106307,3080,0.240949094,20.23957722,184.2395772,70.23957722,19465600,-14.23832584,-54.23778126,50,51,0.240902484,20.66168039,177.5965394,70.66168039,0.240907156,2013
9_+4507+4619,5106307,3080,0.240629281,28.56695512,193.4436538,73.56695512,20148950,-14.48985412,-54.23778126,45,69,0.240619766,30.76932409,204.5331298,75.76932409,0.240619766,2013
9_+4507+4674,5106307,3025,0.240375359,24.96221657,206.7622166,69.96221657,21503800,-14.73689083,-54.23778126,45,69,0.240370531,28.33687862,193.0113657,73.33687862,0.240370531,2013
9_+4507+4730,5107040,3080,0.240087922,21.87378031,185.6965077,66.87378031,19815649,-14.9884191,-54.23778126,45,69,0.240083,21.66346691,185.3471838,66.66346691,0.240083,2013
9_+4507+4786,5107040,3080,0.239805438,14.3342538,173.9542649,59.3342538,20133071,-15.23994738,-54.23778126,45,69,0.239830406,15.55094199,174.5917701,60.55094199,0.239810438,2013
9_+4507+4841,5107008,3025,0.239543641,20.30523408,185.888288,65.30523408,20345976,-15.48698409,-54.23778126,45,69,0.239568984,17.82394445,186.8408925,62.82394445,0.239543641,2013
9_+4507+4897,5107008,3080,0.239324203,10.84778526,170.0458975,55.84778526,20369202,-15.73851237,-54.23778126,45,60,0.239283078,13.70910957,171.1350058,58.70910957,0.239293375,2013
9_+4507+4953,5107008,3080,,,,,20748952,-15.99004065,-54.23778126,45,54,,,,,,2013
9_+4507+5008,5107008,3025,,,,,25023171,-16.23707735,-54.23778126,45,32,,,,,,2013
9_+4507+5064,5104203,3080,,,,,27347574,-16.48860563,-54.23778126,45,35,,,,,,2013
9_+4507+5120,5106372,3080,0.238055984,25.05376614,184.0537661,70.05376614,25056459,-16.74013391,-54.23778126,45,60,0.238061453,11.68559282,184.2730839,56.68559282,0.238055984,2013
9_+4507+5175,5106372,3025,0.237890984,16.45096674,177.4928916,61.45096674,25964955,-16.98717061,-54.23778126,45,54,0.237769172,26.93790671,176.3543894,71.93790671,0.237769172,2013
9_+4507+5231,5104609,3080,0.237635484,21.85514504,171.9028666,66.85514504,22675788,-17.23869889,-54.23778126,45,50,0.237607531,33.13272117,189.4797771,78.13272117,0.237607531,2013
9_+4512+5281,5104609,1546,,,,,9860500,-17.44081983,-53.99523613,45,48,,,,,,2013
9_+4560+5231,5100409,3133,,,,,20455638,-17.23869889,-53.99074455,45,52,0.237624313,73.82581804,216.4525081,118.825818,0.237624313,2013
9_+4563+3561,5105606,1988,,,,,9389952,-9.742257846,-53.99074455,49,29,,,,,,2013
9_+4563+3617,5105606,3136,,,,,10843200,-9.989294549,-53.99074455,49,29,,,,,,2013
9_+4563+3673,5106422,3136,0.244510828,33.50373005,196.5037301,82.50373005,11249450,-10.24082283,-53.99074455,49,28,0.244510828,32.82201939,198.7854485,81.82201939,0.244510828,2013
9_+4563+3728,5106422,6216,,,,,11207150,-10.4743848,-53.97726983,49,31,,,,,,2013
9_+4563+3784,5105580,3136,0.244254953,14.25932378,177.2593238,63.25932378,11316000,-10.73938781,-53.99074455,49,31,0.244251484,39.21591581,202.2159158,88.21591581,0.244251484,2013
9_+4563+3840,5105580,3136,,,,,11517450,-10.99091609,-53.99074455,47,31,,,,,,2013
9_+4563+3895,5105580,3080,,,,,18032196,-11.23795279,-53.99074455,47,43,,,,,,2013
9_+4563+3951,5103700,3136,,,,,18272982,-11.48948107,-53.99074455,47,46,,,,,,2013
9_+4563+4007,5103700,3136,,,,,18731622,-11.74100935,-53.99074455,47,47,,,,,,2013
9_+4563+4062,5103700,3080,,,,,18746910,-11.98804606,-53.99074455,49,34,,,,,,2013
9_+4563+4118,5103700,3136,,,,,19570200,-12.23957434,-53.99074455,49,57,,,,,,2013
9_+4563+4173,5106273.5,3080,,,,,20315100,-12.48661104,-53.99074455,49,40,,,,,,2013
9_+4563+4229,5103858,3136,,,,,21456000,-12.73813932,-53.99074455,49,30,,,,,,2013
9_+4563+4285,5103858,3136,,,,,21869400,-12.9896676,-53.99074455,49,30,,,,,,2013
9_+4563+4340,5103858,3080,0.242019906,53.06193589,215.3619359,107.0619359,21526050,-13.2367043,-53.99074455,54,57,0.242006969,45.9500104,216.7853606,99.9500104,0.242006969,2013
9_+4563+4396,5103858,3136,0.241655227,-2.763586428,189.1215237,66.23641357,22541800,-13.48823258,-53.99074455,69,29,0.241661875,8.355441015,199.2689531,77.35544102,0.241657438,2013
9_+4563+4452,5103858,3136,0.241461234,-3.268906832,179.7059247,65.73109317,21957650,-13.73976086,-53.99074455,69,52,0.24142975,14.35949646,197.7587172,83.35949646,0.24144775,2013
9_+4563+4507,5105082.5,3080,,,,,20911850,-13.98679756,-53.99074455,51,57,,,,,,2013
9_+4563+4563,5106307,3136,0.240883797,12.88988709,176.8898871,62.88988709,20224000,-14.23832584,-53.99074455,50,69,0.240883797,7.121432281,185.5924649,57.12143228,0.240883797,2013
9_+4563+4619,5106307,3136,0.240681469,12.97634909,190.032654,62.97634909,20717750,-14.48985412,-53.99074455,50,73,0.240676734,21.26905347,193.7984372,71.26905347,0.240676734,2013
9_+4563+4674,5106307,3080,,,,,20013070,-14.73689083,-53.99074455,45,69,0.240476453,54.13079023,220.9568289,99.13079023,0.240476453,2013
9_+4563+4730,5107416,3136,0.240083,11.45995647,169.0817321,56.45995647,19804036,-14.9884191,-53.99074455,45,69,0.240092828,17.76966965,176.7696696,62.76966965,0.240087922,2013
9_+4563+4786,5106281,6272,0.239850359,9.324511525,174.2920032,58.32451153,19463388,-15.22647266,-53.97726983,49,69,0.239855344,10.45062733,172.3561958,59.45062733,0.239850359,2013
9_+4563+4841,5103908,3080,0.239558844,23.36878366,185.4802722,68.36878366,19869843,-15.48698409,-53.99074455,45,57,0.239634703,23.1289601,198.4762321,68.1289601,0.239568984,2013
9_+4563+4897,5103908,3136,0.239375469,18.69446186,185.300222,63.69446186,20716808,-15.73851237,-53.99074455,45,54,0.239375469,24.71947406,184.973801,69.71947406,0.239375469,2013
9_+4563+4953,5103908,3136,0.239008328,27.53879947,163.8993162,72.53879947,22086946,-15.99004065,-53.99074455,45,59,0.239003109,26.16150588,185.1615059,71.16150588,0.239008328,2013
9_+4563+5008,5104203,3080,0.238734828,12.13795678,168.0669836,57.13795678,20648502,-16.23707735,-53.99074455,45,54,0.238740125,19.62076173,178.6207617,64.62076173,0.238734828,2013
9_+4563+5064,5104203,3136,0.238392875,13.22719051,169.5070439,58.22719051,25992114,-16.48860563,-53.99074455,45,32,,,,,0.238392875,2013
9_+4563+5120,5104203,3136,0.238066938,34.00127656,195.383106,79.00127656,24530121,-16.74013391,-53.99074455,45,54,0.238055984,46.40912227,204.112984,91.40912227,0.238055984,2013
9_+4563+5175,5100409,3080,0.237863359,17.19214201,170.7319272,62.19214201,23856039,-16.98717061,-53.99074455,45,52,0.237841234,21.73284365,179.8726789,66.73284365,0.237841234,2013
9_+4563+5342,5100300,384,,,,,10045075,-17.74624703,-53.86048884,48,49,,,,,,2013
9_+4563+5398,5100300,1763,,,,,20365800,-17.9618427,-53.92786249,69,49,,,,,,2013
9_+4569+5399,5100300,1,,,,,22210800,-18.00226688,-53.72574155,69,49,,,,,,2013
9_+4576+5401,5100300,10,,,,,22210800,-18.01125004,-53.71226682,69,49,,,,,,2013
9_+4619+3561,5105606,1751,,,,,10790400,-9.742257846,-53.73921628,48,29,,,,,,2013
9_+4619+3617,5106422,3136,,,,,11357500,-9.989294549,-53.73921628,47,27,,,,,,2013
9_+4619+3728,5106422,3080,,,,,11532000,-10.48785953,-53.73921628,55,29,,,,,,2013
9_+4619+3784,5105580,3136,,,,,11505600,-10.73938781,-53.73921628,49,31,,,,,,2013
9_+4619+3840,5105580,3136,,,,,18304416,-10.99091609,-53.73921628,54,34,,,,,,2013
9_+4619+3895,5103700,3080,,,,,18876858,-11.23795279,-53.73921628,54,44,,,,,,2013
9_+4619+3951,5103700,3136,,,,,18349422,-11.48948107,-53.73921628,47,47,,,,,,2013
9_+4619+4007,5103700,3136,,,,,18960942,-11.74100935,-53.73921628,47,47,,,,,,2013
9_+4619+4062,5103700,3080,,,,,18869214,-11.98804606,-53.73921628,47,47,,,,,,2013
9_+4619+4118,5103700,3136,,,,,19281990,-12.23957434,-53.73921628,49,46,,,,,,2013
9_+4619+4173,5103858,3080,,,,,20646600,-12.48661104,-53.73921628,49,30,,,,,,2013
9_+4619+4229,5103858,3136,,,,,21508600,-12.73813932,-53.73921628,49,45,,,,,,2013
9_+4619+4285,5103858,3136,,,,,21283100,-12.9896676,-53.73921628,53,50,,,,,,2013
9_+4619+4340,5103858,3080,0.241942141,16.6399436,197.3174919,65.6399436,21143700,-13.2367043,-53.73921628,49,48,0.241929141,39.63355585,201.5441049,88.63355585,0.241942141,2013
9_+4619+4396,5103858,3136,,,,,20782900,-13.48823258,-53.73921628,51,50,,,,,,2013
9_+4619+4452,5103858,3136,0.241393703,13.63131569,179.3436957,64.63131569,20986550,-13.73976086,-53.73921628,51,52,0.241393703,18.76686508,189.1419547,69.76686508,0.241393703,2013
9_+4619+4507,5106307,3080,0.241339438,10.98790114,188.0891648,60.98790114,20920150,-13.98679756,-53.73921628,50,51,0.241334906,13.0773129,199.3244931,63.0773129,0.241339438,2013
9_+4619+4563,5106307,3136,0.240990922,13.19403917,199.9940392,63.19403917,21390600,-14.23832584,-53.73921628,50,57,0.240916484,27.83386688,199.4526938,77.83386688,0.240916484,2013
9_+4619+4619,5106307,3136,,,,,21106848,-14.48985412,-53.73921628,50,69,,,,,,2013
9_+4619+4674,5106307,3080,0.240356031,26.51699919,195.5617646,75.51699919,19610486,-14.73689083,-53.73921628,49,69,0.240356031,30.79292066,193.7929207,79.79292066,0.240356031,2013
9_+4619+4786,5106281,3136,0.239835391,14.29284459,181.878937,63.29284459,19881456,-15.23994738,-53.73921628,49,69,0.239835391,15.88932956,189.6337089,64.88932956,0.239835391,2013
9_+4619+4841,5103908,3080,0.239543641,18.17788383,177.7614906,63.17788383,20636448,-15.48698409,-53.73921628,45,57,0.239548719,18.50038657,185.7619624,63.50038657,0.239543641,2013
9_+4619+4897,5103908,3136,0.239406172,19.11955143,181.7471809,64.11955143,20580196,-15.73851237,-53.73921628,45,55,0.239380594,27.61156274,193.8738526,72.61156274,0.239401047,2013
9_+4619+4953,5108105,3136,0.238950797,31.44641517,193.3559438,76.44641517,21733362,-15.99004065,-53.73921628,45,54,0.239008328,51.1829454,204.4829454,96.1829454,0.238950797,2013
9_+4619+5008,5104203,3080,0.238750719,12.74713633,153.9697011,57.74713633,20736898,-16.23707735,-53.73921628,45,54,0.238660531,21.20120217,180.2012022,66.20120217,0.238660531,2013
9_+4619+5064,5104203,3136,0.238511094,20.95068399,184.2744701,65.95068399,21018158,-16.48860563,-53.73921628,45,55,0.238505734,29.09916934,188.0991693,74.09916934,0.238505734,2013
9_+4619+5120,5100409,3136,0.238055984,20.72236455,175.7242457,65.72236455,20603079,-16.74013391,-53.73921628,45,52,0.238061453,23.782376,179.4293089,68.782376,0.238055984,2013
9_+4619+5175,5100409,3080,0.237774719,18.2624604,174.2533364,63.2624604,20672610,-16.98717061,-53.73921628,45,52,0.237802453,26.42739903,186.1755109,71.42739903,0.237802453,2013
9_+4619+5231,5100300,3086,,,,,20278846,-17.23420732,-53.73921628,45,52,0.237590734,72.98639584,220.9842375,117.9863958,0.237590734,2013
9_+4619+5287,5100300,2341,,,,,20942208,-17.49022717,-53.67633421,45,52,,,,,,2013
9_+4619+5342,5100300,2659,0.236804453,-7.709332563,175.2906674,61.29066744,21262276,-17.73726387,-53.71675839,69,49,0.236810234,-5.057456383,177.9425436,63.94254362,0.236804453,2013
9_+4619+5398,5100300,3065,0.236711516,-14.70917133,168.2908287,54.29082867,20630850,-17.98430058,-53.73921628,69,49,0.236717344,-10.73037294,161.4248702,58.26962706,0.236711516,2013
9_+4619+5405,5100300,75,,,,,22210800,-18.02472477,-53.5820111,69,49,,,,,,2013
9_+4625+5407,5100300,69,,,,,8545600,-18.03370792,-53.49667115,69,52,,,,,,2013
9_+4655+5400,5100607,19,,,,,8545600,-18.00675846,-53.38887331,69,52,,,,,,2013
9_+4674+3561,5106422,1492,,,,,9891150,-9.742257846,-53.487688,47,42,,,,,,2013
9_+4674+3617,5106422,3080,,,,,10353818,-9.989294549,-53.487688,47,35,,,,,,2013
9_+4674+3673,5106422,3080,,,,,10426176,-10.24082283,-53.487688,48,29,,,,,,2013
9_+4674+3728,5106422,3025,,,,,10722048,-10.48785953,-53.487688,48,29,,,,,,2013
9_+4674+3784,5105580,3080,,,,,11779200,-10.73938781,-53.487688,48,29,,,,,,2013
9_+4674+3840,5105580,3080,,,,,18577728,-10.99091609,-53.487688,55,35,,,,,,2013
9_+4674+3895,5103700,3025,,,,,18379296,-11.23795279,-53.487688,47,31,,,,,,2013
9_+4674+3951,5103700,3080,,,,,18995340,-11.48948107,-53.487688,47,54,,,,,,2013
9_+4674+4007,5107065,3080,,,,,19174974,-11.74100935,-53.487688,47,43,,,,,,2013
9_+4674+4062,5107065,3025,,,,,19373718,-11.98804606,-53.487688,47,43,,,,,,2013
9_+4674+4118,5103858,3080,,,,,19247592,-12.23957434,-53.487688,49,43,,,,,,2013
9_+4674+4173,5103858,3025,,,,,21459400,-12.48661104,-53.487688,55,46,,,,,,2013
9_+4674+4229,5103858,3080,,,,,21397900,-12.73813932,-53.487688,55,43,,,,,,2013
9_+4674+4285,5103858,3080,,,,,21791500,-12.9896676,-53.487688,51,27,,,,,,2013
9_+4674+4340,5103858,3025,0.241916125,29.64702095,194.2091991,78.64702095,21936900,-13.2367043,-53.487688,49,28,0.24189875,32.48428283,195.6943715,81.48428283,0.241911781,2013
9_+4674+4396,5103858,3080,0.241820266,6.642500894,188.6425009,74.64250089,22825000,-13.48823258,-53.487688,68,27,0.241719281,40.33579641,221.5352097,108.3357964,0.241719281,2013
9_+4674+4452,5103858,3080,,,,,21903700,-13.73976086,-53.487688,69,43,0.241465719,18.47156561,218.5715656,87.47156561,0.241465719,2013
9_+4674+4507,5102603,3025,,,,,21679600,-13.98679756,-53.487688,51,24,,,,,,2013
9_+4674+4563,5102603,3080,0.240907156,33.13472391,197.1347239,83.13472391,22058400,-14.23832584,-53.487688,50,27,,,,,0.240907156,2013
9_+4674+4619,5102603,3080,,,,,22335300,-14.48985412,-53.487688,50,26,,,,,,2013
9_+4674+4674,5102603,3025,0.240356031,14.61596588,185.3379293,63.61596588,21677110,-14.73689083,-53.487688,49,30,0.240360875,12.00328784,189.7411066,61.00328784,0.240356031,2013
9_+4674+4730,5102603,3080,0.240215219,8.884901954,174.242298,57.88490195,21673092,-14.9884191,-53.487688,49,58,0.240102656,6.711202592,178.6915685,55.71120259,0.240122281,2013
9_+4674+4786,5106281,3080,0.239959656,10.66494675,173.7072896,59.66494675,22862420,-15.23994738,-53.487688,49,42,0.239919984,15.31645865,182.1396403,64.31645865,0.239939828,2013
9_+4674+4841,5102855.5,3025,0.239589234,26.27760504,188.8315177,75.27760504,20748952,-15.48698409,-53.487688,49,57,0.239594281,31.9530206,196.626253,80.9530206,0.239589234,2013
9_+4674+4897,5103908,3080,0.239492844,31.26898444,213.0689844,76.26898444,22155252,-15.73851237,-53.487688,45,62,0.239492844,43.92768699,214.1569588,88.92768699,0.239492844,2013
9_+4674+4953,5108105,3080,,,,,21781578,-15.99004065,-53.487688,49,54,,,,,,2013
9_+4674+5008,5104203,3025,0.238660531,29.12169361,192.1216936,78.12169361,21190932,-16.23707735,-53.487688,49,51,0.238660531,37.74197679,198.9885222,86.74197679,0.238660531,2013
