system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
2_5_0000284fcb045e32cc09,5213103,8.324753911,181.8959065,69.32475391,-18.19091309,-53.09910405,8918.677057,61,11.58305207,189.3401107,72.58305207,2009,
2_5_0000c8f885d15a62afca,5107198,0.535122169,194.7582341,79.53512217,-16.59640346,-52.90378306,627.6958356,61,3.359331352,198.3750657,82.35933135,2009,
2_5_0000d614b707521f8862,5108204,10.9281456,204.7587608,89.9281456,-16.51106351,-53.13734503,2407.475885,61,21.94602016,210.6963555,100.9460202,2009,
2_5_0000a55469c19114aecb,5101803,12.4140471,214.887445,91.4140471,-15.81711749,-53.09917683,9112.684625,78,25.51705242,216.6512795,103.5170524,2009,
2_5_0000345cf55fda086442,5106174,,,,-14.5728722,-52.18962241,4051.919359,78,30.20702066,216.5070207,108.2070207,2009,
2_5_00007f48dd4b4caa1456,5100201,3.405775594,195.3909174,81.40577559,-14.27425845,-52.98683761,7538.979584,77,8.828948249,200.657277,86.82894825,2009,
2_5_0000dcf1e0a383eb6653,5106257,12.21030621,216.2726463,90.21030621,-14.92104546,-52.76229618,5564.129906,77,20.74463073,217.6772522,98.74463073,2009,
2_5_0000c2e06bcf0cbd8141,5102603,59.65640985,250.6564098,136.6564098,-14.77731501,-53.37090701,5988.885858,60,45.90434348,233.2043435,124.9043435,2009,
2_5_00002b1c631d7df522ac,5106281,-20.1297251,183.2555925,69.28583057,-15.31181261,-53.76841287,5052.617025,79,-5.732313057,200.1923017,77.84706199,2009,
2_5_00002a12eb64652d6054,5103908,-2.862392255,191.2929569,75.91354531,-15.72503764,-53.85599726,3807.41337,77,5.393267475,202.3204325,84.47722914,2009,
2_5_0000a018b45735917b0b,5108105,-9.903171659,181.4277754,67.09682834,-16.1697037,-53.77065731,4202.709936,62,7.066396964,195.109736,84.06639696,2009,
2_5_0000743392f358eccf24,5107008,-15.25039371,188.6450282,72.86781119,-16.27073562,-54.5342253,6923.361049,77,1.929238024,201.5094687,80.88182893,2009,
2_5_000098e15ac276eba6e3,5107040,-16.8048594,188.1833753,72.66973053,-15.54312041,-54.49829269,5500.578559,77,-4.593782774,200.2536535,84.25673008,2009,
2_5_0000bdb8fec2bec935ec,5107792,-13.71718716,191.7263028,76.65632759,-15.08723379,-53.97277825,3613.549184,79,-1.94735213,203.4882388,89.05264787,2009,
2_5_0000d9cc9ac264951505,5106455,3.029554905,199.3295549,91.0295549,-14.76384028,-54.89355142,2464.97329,60,1.325699783,215.2521517,89.32569978,2009,
2_5_000048f95e9d96881972,5107701,-14.66669773,195.0086209,72.33330227,-15.38593467,-56.83589976,7543.432493,48,4.105931943,202.5522373,89.35676543,2009,
2_5_0000a943d8e067a6b312,5106224,9.253905761,181.7323205,66.72816009,-14.09684862,-56.62950137,9579.93819,48,17.8935629,190.8129922,75.86851366,2009,
2_5_0000f9c4c9a4c7914235,5105903,24.59622165,197.1138647,76.47698706,-14.67850033,-56.32417271,3918.843258,48,33.14112049,206.9371172,91.1404652,2009,
2_5_000003d8fa3e919cc214,5103007,-12.89475026,178.1052497,64.10524974,-15.47125924,-55.91075455,6511.484888,48,10.84340197,198.8123843,87.84340197,2009,
2_5_00009f0e64f54ee33690,5102678,-17.34370408,181.0737228,72.14342798,-15.71605448,-55.35389078,4799.235579,77,-12.52050449,192.4022015,76.49748421,2009,
2_5_000092dbc2173f3f1483,5107800,-2.849608164,191.2788138,74.15039184,-17.20049612,-55.98724675,12183.40404,76,3.231076964,197.6766319,80.23107696,2009,
2_5_0000b869feffefcd5395,5103601,-22.10063552,179.9084726,64.89936448,-15.89571754,-54.95194191,2211.036023,77,-6.540625988,174.6639863,73.45937401,2009,
2_5_0000eba7d3dfdfd50375,5107602,6.546428397,196.6224847,82.5464284,-16.95797537,-54.88905984,4172.692801,76,18.37152154,210.2301293,94.7604519,2009,
2_5_000008047e70a3f69008,5105200,1.004911951,193.004912,79.00491195,-16.41674041,-55.19448704,2275.848781,77,10.68493011,203.7883196,87.68493011,2009,
2_5_0000816d7b8f4e1759dd,5104807,-14.52043871,182.7920802,65.47956129,-16.09783848,-55.26186068,1682.809519,77,-1.339671236,195.2601995,78.66032876,2009,
2_5_000048959ee3b55d9f95,5104609,-3.741840922,185.1900177,71.22868484,-17.5800587,-55.33148012,8750.970009,61,13.62531344,200.1147139,82.19775689,2009,
2_5_00004813377b4c00da4d,5106372,-5.582395556,180.08498,70.41760444,-17.04556111,-54.57464949,4122.319679,62,12.8367458,203.2651009,86.8181807,2009,
2_5_000013b83de316c86a40,5104203,1.333122458,192.7898741,76.70741822,-16.67276026,-54.09626689,5080.158715,61,24.50915167,201.8320804,87.81653196,2009,
2_5_0000282e266c3d805111,5100409,3.218555929,181.244904,65.21855593,-17.14437579,-53.92337091,3760.25818,61,16.35000268,195.6714157,78.2787104,2009,
2_5_00006363eaf98e56d147,5100300,22.17455477,203.2948091,83.17455477,-17.94162061,-53.81557307,5531.80258,61,23.02661256,200.2459068,84.02661256,2009,
2_5_00005aa29eda6c0c5b8e,5100607,5.354392762,183.2326455,66.35439276,-17.99777531,-53.48319642,1420.760297,61,21.61036303,198.1064207,82.61036303,2009,
2_5_0000ccf44785e9800c70,5102504,,,,-17.36668599,-58.44859531,24660.53705,61,2.280910394,192.2809104,78.28091039,2009,
2_5_0000f1f2f3011db5feaa,5107107,,,,-15.68910503,-58.54071147,1292.058659,76,66.62471687,251.5528616,142.6247169,2009,
2_5_0000d6083dbf64a6181e,5105507,,179.0587415,65.05874146,-16.19449447,-60.37101859,13470.0364,62,,190.9290492,76.05139114,2009,
2_5_00005198152ed9cc0c18,5106752,6.555690463,188.3323238,82.55569046,-16.02819316,-59.91737537,8587.818825,76,14.33958458,199.5730022,90.33958458,2009,
2_5_0000785b8f5270ce2002,5106182,,,,-14.62460141,-60.18238036,4751.907204,58,9.037076462,199.1864472,85.1864472,2009,
2_5_00000dee5d67756c5386,5103361,,,,-14.87612969,-59.56928247,2682.132058,76,46.04789779,226.1917755,122.0478978,2009,
2_5_00002237f8672488e11b,5102686,12.29559992,185.2653527,66.25828857,-14.27650147,-59.38512784,6826.707614,48,17.85453431,196.3833263,75.88773811,2009,
2_5_00001be8c299f34ef885,5107958,11.91372951,188.50688,69.33685767,-14.73689083,-58.98762882,11367.3752,47,4.144950048,194.2298861,76.68085612,2009,
2_5_000087bfe419fe4d9583,5108352,,,,-15.37918625,-59.13809113,1939.944373,76,39.30332222,223.6033222,115.3033222,2009,
2_5_0000863b68e3034c36f8,5101704,,,,-14.9884191,-58.83266394,625.9854241,76,38.67085971,222.9708597,114.6708597,2009,
2_5_0000f433f0ffc8c197c6,5102637,18.30577752,180.2609506,66.73013398,-14.25404203,-58.27782862,9469.670153,48,29.49725745,197.6182041,78.57811865,2009,
2_5_00004f3f005484984a0c,5101704,,,,-15.42859359,-58.09828321,5455.744828,49,56.13099148,238.0486933,118.1309915,2009,
2_5_000059430e74fbb945ef,5106232,16.65287652,192.3530665,64.65287652,-14.91206231,-57.70078668,1555.385821,48,21.86226783,188.4091908,69.86226783,2009,
2_5_000076b36ae96b568198,5107263,26.52087931,197.4422002,74.52087931,-14.53476989,-57.66934564,1177.843716,48,45.50833149,201.8083315,93.50833149,2009,
2_5_00006e98dd45959364af,5108857,26.02417487,193.5176981,74.02417487,-14.39553102,-57.65587091,1946.604291,48,23.87025233,202.9702523,71.87025233,2009,
2_5_0000668d9233573f1564,5103502,20.21936512,182.7772119,68.77721185,-14.48757884,-57.55028498,8262.06806,48,31.24193606,197.7434263,79.77911766,2009,
2_5_0000564e8393dce4a58c,5106000,22.12656049,188.1907784,71.12656049,-14.55273619,-56.86535346,1353.741965,48,30.55537562,194.0182603,78.55537562,2009,
2_5_00005e6885c44ea9c547,5103452,,,,-14.88511285,-57.11239017,1312.413078,48,76.75166801,261.551668,124.751668,2009,
2_5_0000341abda13a80eda4,5100508,26.15045008,194.1557457,74.15045008,-15.01986014,-56.87433662,1852.614004,48,37.28543885,197.7955099,85.28543885,2009,
2_5_000013cc5b2cdbe6f8be,5106851,109.8503056,278.0503056,186.8503056,-15.74749552,-57.43578367,2052.222797,77,97.2584456,270.069376,174.2584456,2009,
2_5_00009ac5de89516b5c91,5105234,38.61853051,222.9185305,114.6185305,-15.64418926,-57.99273915,1770.349784,76,4.935392741,188.8806595,80.93539274,2009,
2_5_000051cedcd395e277f3,5105259,14.28159138,177.7884981,65.26454065,-13.35797686,-56.47907789,3677.019293,49,19.84610596,185.7864442,68.84610596,2009,
2_5_0000da5f1af3773087cb,5108006,13.20686351,176.7854094,62.78662183,-12.82347927,-56.88331977,4528.999824,49,14.39955654,191.7025007,69.09317042,2009,
2_5_0000aff78e883355f0d1,5107305,19.72970443,185.2287438,68.72970443,-13.83857554,-57.18874697,4553.800462,48,36.28260979,202.7218525,84.30802798,2009,
2_5_000011f6dc31e15bd13c,5108907,18.85670401,183.6811808,69.68118084,-13.53982166,-57.53459835,11600.69677,49,34.75066716,201.8228374,85.88614722,2009,
2_5_0000a86819e5126f8698,5107875,9.727967877,175.7960025,59.82871119,-13.93073428,-58.94944492,13674.40361,48,15.71722927,187.4489326,67.44306813,2009,
2_5_00000ec96abe580d125b,5101902,11.26172078,185.3240228,69.32220409,-13.11760799,-58.38570444,16019.59576,57,28.07322225,201.808279,86.81667629,2009,
2_5_000032c4db2beeb1dd6f,5104542,6.198860879,177.1411662,63.14116617,-12.31593113,-57.0495081,2908.76645,57,18.77232663,200.2876212,75.77232663,2009,
2_5_0000a7ab2aa05b7ae3ba,5105101,,,,-11.91845874,-58.21506757,22732.22958,33,10.40587068,182.4058707,68.40587068,2009,
2_5_0000d997b6c9dc0ec941,5106802,7.891985114,184.1817632,66.89198511,-11.9790629,-57.28529733,6889.705692,57,16.27109556,193.6025086,75.27109556,2009,
2_5_0000937ef488606059a5,5107941,1.267110633,172.7670757,60.26711063,-11.55002289,-56.9731513,8480.919127,35,9.29082692,184.7178467,68.29082692,2009,
2_5_0000dd9c18725a871edb,5104526,11.79581332,182.2464668,66.3287911,-12.35407626,-56.30390641,3479.762152,49,15.1385155,184.7843096,68.69083586,2009,
2_5_0000308f6fd94af9283d,5106216,-2.591529121,173.9849591,56.40847088,-11.01337397,-56.44988629,5990.075542,35,12.14991097,195.3152317,71.14991097,2009,
2_5_0000ea89f0438b066143,5100250,24.57072692,177.5707269,63.57072692,-10.52603983,-56.85412674,9013.246249,35,23.96792127,172.9679213,58.96792127,2009,
2_5_00004423ec551d78f156,5106299,63.94846237,207.2484624,98.94846237,-9.894971444,-57.02255864,4815.779807,35,26.10947379,197.9094738,61.10947379,2009,
2_5_00002a774448b37a4406,5103304,9.80047442,185.0693434,65.37004168,-13.97107714,-60.37990763,21671.89884,48,6.942779693,182.2643393,64.834795,2009,
2_6_00005aff5522742dc03f,5106265,15.5877232,174.3877232,37.5877232,-10.07912608,-55.82330773,5815.080394,20,16.98173119,166.1430103,38.98173119,2010,
2_6_0000a38a02d7adb1d54a,5104104,48.64207167,204.4892828,86.64207167,-10.00276928,-54.9720428,4754.11427,22,77.11532684,213.1153268,99.11532684,2010,
2_6_0000f5028d3da3fc2087,5105606,16.81892888,185.125165,54.81892888,-10.29023017,-55.01277594,5260.6138,22,16.99943499,175.799435,38.99943499,2010,
2_6_0000445524ee4146d4f1,5106422,39.38235937,177.3682961,61.38235937,-10.5507416,-54.58593913,14315.11726,34,41.75770083,177.7577008,63.75770083,2010,
2_6_0000dc2d69eb619ae00f,5105580,,,,-11.24244437,-54.65998944,12330.14829,22,25.06178611,161.0617861,47.06178611,2010,
2_6_0000137f8185e9645862,5107859,18.69825006,179.0938272,52.69825006,-11.87126507,-53.11716975,16781.53295,34,22.31664857,182.6696626,56.31664857,2010,
2_6_0000c9cd78e3dc7229b5,5106190,35.45754708,178.6586907,57.45754708,-11.21998649,-55.18101231,2368.957071,22,45.26626971,204.0662697,67.26626971,2010,
2_6_0000a7c339266c34043a,5108808,67.24975273,194.6997527,89.24975273,-10.4564185,-55.49991423,1118.405318,22,33.22479754,192.0247975,55.22479754,2010,
2_6_0000f7f7ed2df2723c5c,5103205,26.36418886,162.3641889,48.36418886,-10.92354244,-55.63466152,3104.968237,22,30.02444445,166.0244444,52.02444445,2010,
2_6_0000c783ea68e049a389,5104559,25.96583192,168.1897465,46.96583192,-11.28736013,-56.12195833,4549.253985,21,60.77240833,190.6083511,81.77240833,2010,
2_6_00006a1dc3eec8d9b903,5103056,29.27324113,172.8125999,51.27324113,-11.67363571,-55.3921164,3866.018161,22,39.21421249,183.3753525,61.21421249,2010,
2_6_000091b0220c7f13a109,5107909,23.91324642,167.2039984,45.28324515,-12.08236916,-55.74245936,3957.450188,21,32.19978724,173.6298455,54.19978724,2010,
2_6_00001c54c272496761e1,5107248,25.76059527,165.2646518,47.76059527,-12.1138102,-55.29330172,3870.366973,22,36.35957242,181.9106591,58.35957242,2010,
2_6_0000212db09c736a9e89,5108303,27.64025388,175.9780658,49.60665466,-11.81736615,-54.65998944,4600.237578,22,14.97552609,174.7755261,37.97552609,2010,
2_6_0000ca93741c12e7e196,5103700,18.65084889,168.3246997,52.33175462,-12.56519429,-55.03956355,11507.3391,22,36.43649929,190.3700792,69.26258079,2010,
2_6_000019f0640d85df838c,5106240,31.19930068,174.7197136,53.19930068,-13.67462919,-55.26859013,12754.7676,22,51.86463806,186.2111474,74.59487633,2010,
2_6_00003435e1fc974d5667,5108501,15.22638065,172.8325649,50.76954329,-12.70669828,-55.54033842,2973.7934,22,35.54132898,185.3489241,61.10086101,2010,
2_6_0000c701db318caaec1e,5107925,6.254838481,170.7669829,47.77771271,-13.45005418,-55.98051291,9367.02827,21,19.90024158,176.1738203,51.23235647,2010,
2_6_0000ea6b0f20abd21433,5107768,22.80197126,164.2214714,44.80197126,-14.18442693,-55.59872891,4749.942567,22,38.26225172,180.1501404,60.26225172,2010,
2_6_00001e852d0dd44144a7,5106307,35.37633179,181.8183511,60.22547343,-14.50779855,-54.71614404,24256.23226,22,49.78636095,188.74367,74.31201476,2010,
2_6_0000ef331a3022791b58,5103858,9.143135948,172.6792532,52.18908825,-13.65214574,-53.94133721,16994.20033,22,29.29980259,189.6717783,74.75797102,2010,
2_6_0000e0b247e362c9b125,5102702,11.57498676,180.8441536,54.16007281,-13.66102908,-52.93294029,10923.81367,34,27.1859194,189.370037,65.71213785,2010,
2_6_0000cf70af7797718866,5107065,17.74705666,178.8106904,56.69875868,-12.94473539,-53.40908353,17853.17773,34,34.87193797,191.2132742,71.87193797,2010,
2_6_000015e17b8b0f516065,5102694,23.62481502,176.1344543,58.62481502,-11.45354846,-52.11775719,3466.503525,34,16.22786339,180.413768,51.22786339,2010,
2_6_000019667622f6247e03,5106778,15.50935591,174.6467399,50.50935591,-10.98193294,-52.15142821,3988.122068,35,17.1939828,175.218193,52.1939828,2010,
2_6_00001a98425a2f2a4044,5103353,32.24681375,181.2468138,67.24681375,-10.68548889,-52.08854082,5825.039964,35,32.85101455,181.8510145,67.85101455,2010,
2_6_0000e4547b4bb9ad04d0,5107776,0.177772576,187.9777726,51.17777258,-10.69896362,-51.24639136,6492.959664,35,1.429374495,189.2293745,52.42937449,2010,
2_6_000059bee336417acb78,5100359,,,,-11.93414714,-52.1716561,2249.210563,35,54.06736044,217.3173604,89.06736044,2010,
2_6_00000270ecad8c7396c6,5101852,20.55268566,179.9126674,54.55268566,-12.46415316,-52.07507275,4290.761587,34,32.65594213,183.3746564,66.65594213,2010,
2_6_0000599325b905cc7a0c,5107180,12.98660149,151.1866015,58.30109674,-13.33325403,-52.03465944,11398.41663,37,39.60112607,200.2811055,85.68653209,2010,
2_6_0000914ff30a7448a9f0,5108600,24.94677452,173.9467745,59.94677452,-10.21836495,-52.12000448,7462.662941,35,13.65044156,174.2081025,48.65044156,2010,
2_6_0000284fcb045e32cc09,5213103,34.75106772,181.1589,56.80048019,-18.19091309,-53.09910405,8918.677057,22,44.39195724,184.2466147,66.39195724,2010,
2_6_0000c8f885d15a62afca,5107198,-10.35726374,175.2374463,53.30804583,-16.59640346,-52.90378306,627.6958356,22,15.3467933,190.4041702,69.16409043,2010,
2_6_0000d614b707521f8862,5108204,21.71050345,184.7105035,70.71050345,-16.51106351,-53.13734503,2407.475885,22,38.27527119,192.5951512,87.27527119,2010,
2_6_0000a55469c19114aecb,5101803,54.25304333,178.7643344,76.25304333,-15.81711749,-53.09917683,9112.684625,22,42.72656143,191.7811935,99.78504356,2010,
2_6_0000345cf55fda086442,5106174,,,,-14.5728722,-52.18962241,4051.919359,22,52.86401523,208.1328684,86.86401523,2010,
2_6_00007f48dd4b4caa1456,5100201,23.98554406,190.08963,58.06382684,-14.27425845,-52.98683761,7538.979584,34,24.18368891,185.8001502,58.75787655,2010,
2_6_0000dcf1e0a383eb6653,5106257,52.19474157,189.3673042,77.53317413,-14.92104546,-52.76229618,5564.129906,22,71.75862754,204.6409946,93.75862754,2010,
2_6_0000c2e06bcf0cbd8141,5102603,,,,-14.77731501,-53.37090701,5988.885858,22,30.87754849,207.3275485,101.8775485,2010,
2_6_00002b1c631d7df522ac,5106281,-7.456014491,177.6786412,50.72891016,-15.31181261,-53.76841287,5052.617025,22,10.8341502,186.6742027,63.36469838,2010,
2_6_00002a12eb64652d6054,5103908,31.16195632,181.4754783,53.16195632,-15.72503764,-53.85599726,3807.41337,22,47.53602669,190.7242661,69.53602669,2010,
2_6_0000a018b45735917b0b,5108105,30.4779973,170.414748,53.4779973,-16.1697037,-53.77065731,4202.709936,22,41.46233129,184.9819504,64.46233129,2010,
2_6_0000743392f358eccf24,5107008,-15.5642143,185.120239,60.92653174,-16.27073562,-54.5342253,6923.361049,22,1.215531901,193.2155319,79.2155319,2010,
2_6_000098e15ac276eba6e3,5107040,-4.427330169,176.2365806,50.54705774,-15.54312041,-54.49829269,5500.578559,22,23.42701441,182.665499,63.57407603,2010,
2_6_0000bdb8fec2bec935ec,5107792,30.27504448,180.2405793,54.27113914,-15.08723379,-53.97277825,3613.549184,22,33.61226659,181.5124766,58.32269888,2010,
2_6_0000d9cc9ac264951505,5106455,41.26686607,177.8945643,63.26686607,-14.76384028,-54.89355142,2464.97329,22,42.86236211,178.8623621,64.86236211,2010,
2_6_00000299a420bcda4d53,5106208,,,,-14.99291068,-55.48869283,3274.985713,22,94.5876262,222.0376262,116.5876262,2010,
2_6_000048f95e9d96881972,5107701,49.64094431,186.1101527,72.64094431,-15.38593467,-56.83589976,7543.432493,22,49.05263341,197.3779139,86.73899887,2010,
2_6_0000a943d8e067a6b312,5106224,1.779102515,173.2427205,49.74967681,-14.09684862,-56.62950137,9579.93819,22,15.84434496,179.0750991,61.85410161,2010,
2_6_0000f9c4c9a4c7914235,5105903,19.83056326,181.4270052,56.18525436,-14.67850033,-56.32417271,3918.843258,22,49.75068556,192.3508102,78.2781001,2010,
2_6_000003d8fa3e919cc214,5103007,-11.90781823,174.0921818,60.09218177,-15.47125924,-55.91075455,6511.484888,23,-2.800508717,188.7395332,72.14987085,2010,
2_6_00009f0e64f54ee33690,5102678,-24.54130506,173.3701844,55.29679556,-15.71605448,-55.35389078,4799.235579,22,-18.384138,178.5797714,60.52799769,2010,
2_6_000092dbc2173f3f1483,5107800,-21.35304623,168.3681403,49.64695377,-17.20049612,-55.98724675,12183.40404,48,-9.139363526,175.8606365,59.70138438,2010,
2_6_0000b869feffefcd5395,5103601,-24.85673231,178.5244632,53.14326769,-15.89571754,-54.95194191,2211.036023,72,-23.52309951,172.0972598,54.47690049,2010,
2_6_0000eba7d3dfdfd50375,5107602,7.221235801,176.1475112,55.83821718,-16.95797537,-54.88905984,4172.692801,47,21.86988465,190.1873247,70.45549189,2010,
2_6_000008047e70a3f69008,5105200,-11.87170859,177.6963215,59.12829141,-16.41674041,-55.19448704,2275.848781,49,10.9056107,188.2316799,81.9056107,2010,
2_6_0000816d7b8f4e1759dd,5104807,-20.90024425,171.8847985,50.09975575,-16.09783848,-55.26186068,1682.809519,71,-12.66993028,178.3189939,58.87782476,2010,
2_6_000048959ee3b55d9f95,5104609,14.59095621,183.3324208,60.20730049,-17.5800587,-55.33148012,8750.970009,22,32.47160095,191.3697129,75.80205364,2010,
2_6_00004813377b4c00da4d,5106372,26.5197804,171.764861,57.07174062,-17.04556111,-54.57464949,4122.319679,22,34.63264179,190.7030563,73.37284815,2010,
2_6_000013b83de316c86a40,5104203,3.953749988,179.2518026,53.39305792,-16.67276026,-54.09626689,5080.158715,22,40.13874583,186.1247121,64.60304681,2010,
2_6_0000282e266c3d805111,5100409,27.05609646,174.7134929,49.05609646,-17.14437579,-53.92337091,3760.25818,22,47.84154848,180.6724324,69.84154848,2010,
2_6_00006363eaf98e56d147,5100300,26.58594772,178.0358644,48.58594772,-17.94162061,-53.81557307,5531.80258,22,60.97782597,197.6884514,82.97782597,2010,
2_6_00005aa29eda6c0c5b8e,5100607,36.32099409,181.7539011,58.32099409,-17.99777531,-53.48319642,1420.760297,22,41.01852348,178.0604868,63.01852348,2010,
2_6_0000ccf44785e9800c70,5102504,29.11534514,212.5653451,107.1153451,-17.36668599,-58.44859531,24660.53705,63,-24.31485627,193.4851437,56.68514373,2010,
2_6_00002509e234f7ae8f64,5103957,-1.060740192,193.9392598,79.93925981,-16.00800695,-58.50477886,856.9978026,63,,,,2010,
2_6_0000d6083dbf64a6181e,5105507,,190.9134238,80.38018166,-16.19449447,-60.37101859,13470.0364,50,,186.8873895,84.94339411,2010,
2_6_00005198152ed9cc0c18,5106752,3.396351808,199.5776311,89.39635181,-16.02819316,-59.91737537,8587.818825,72,13.46389188,197.9363421,97.08285449,2010,
2_6_0000785b8f5270ce2002,5106182,50.53503043,228.7850304,100.5350304,-14.62460141,-60.18238036,4751.907204,18,33.11037449,204.8377487,90.53231623,2010,
2_6_00002237f8672488e11b,5102686,42.18126897,180.2279264,64.62922702,-14.27650147,-59.38512784,6826.707614,16,46.30289029,188.4670813,74.40497542,2010,
2_6_00001be8c299f34ef885,5107958,-1.683475927,179.9388223,65.18577339,-14.73689083,-58.98762882,11367.3752,19,17.00415113,184.2960971,74.1431352,2010,
2_6_000087bfe419fe4d9583,5108352,,,,-15.37918625,-59.13809113,1939.944373,63,40.26290676,216.7129068,111.2629068,2010,
2_6_0000863b68e3034c36f8,5101704,,,,-14.9884191,-58.83266394,625.9854241,71,40.26290676,216.7129068,111.2629068,2010,
2_6_0000f433f0ffc8c197c6,5102637,20.25970726,175.6949339,58.79435225,-14.25404203,-58.27782862,9469.670153,18,32.32500132,185.4820517,69.59658726,2010,
2_6_000059430e74fbb945ef,5106232,29.194191,192.1168445,78.194191,-14.91206231,-57.70078668,1555.385821,18,62.63139699,201.7254508,87.72545082,2010,
2_6_000076b36ae96b568198,5107263,,,,-14.53476989,-57.66934564,1177.843716,18,70.44952784,203.236827,88.44952784,2010,
2_6_00006e98dd45959364af,5108857,47.70745324,190.8871218,65.70745324,-14.39553102,-57.65587091,1946.604291,18,27.87558895,188.8018135,76.87558895,2010,
2_6_0000668d9233573f1564,5103502,14.4490466,174.7304702,58.33109549,-14.48757884,-57.55028498,8262.06806,18,34.25854376,191.7130225,76.38271676,2010,
2_6_0000564e8393dce4a58c,5106000,19.20710326,182.9160265,60.45103435,-14.55273619,-56.86535346,1353.741965,18,28.20204278,186.1162922,76.3897185,2010,
2_6_00005e6885c44ea9c547,5103452,75.3746866,207.3746866,93.3746866,-14.88511285,-57.11239017,1312.413078,18,82.72358054,206.1735805,100.7235805,2010,
2_6_0000341abda13a80eda4,5100508,,,,-15.01986014,-56.87433662,1852.614004,48,49.71792944,198.5193638,97.71792944,2010,
2_6_000013cc5b2cdbe6f8be,5106851,,,,-15.74749552,-57.43578367,2052.222797,49,28.04538209,202.8453821,66.04538209,2010,
2_6_00009ac5de89516b5c91,5105234,,,,-15.64418926,-57.99273915,1770.349784,49,-1.39006954,183.6099305,69.60993046,2010,
2_6_000051cedcd395e277f3,5105259,-2.743442402,170.7588804,46.76287037,-13.35797686,-56.47907789,3677.019293,49,4.778282633,173.1169922,53.91343764,2010,
2_6_0000da5f1af3773087cb,5108006,3.254615584,174.2164741,50.31429809,-12.82347927,-56.88331977,4528.999824,36,10.90707561,182.317796,57.05168658,2010,
2_6_0000aff78e883355f0d1,5107305,6.217453349,172.7790057,55.21745335,-13.83857554,-57.18874697,4553.800462,49,28.92067095,190.8067479,76.01234445,2010,
2_6_000011f6dc31e15bd13c,5108907,19.73307643,181.9094258,66.74929144,-13.53982166,-57.53459835,11600.69677,36,27.61048941,192.7742679,76.63041831,2010,
2_6_0000a86819e5126f8698,5107875,29.4902041,170.7724576,54.53597266,-13.93073428,-58.94944492,13674.40361,16,40.5394215,180.6558611,65.61717491,2010,
2_6_00000ec96abe580d125b,5101902,21.26988262,181.7152132,60.26988262,-13.11760799,-58.38570444,16019.59576,36,35.23844473,195.139598,74.23844473,2010,
2_6_000032c4db2beeb1dd6f,5104542,8.641786708,167.7186075,45.0478797,-12.31593113,-57.0495081,2908.76645,21,15.12439192,178.1517161,54.76991902,2010,
2_6_0000d997b6c9dc0ec941,5106802,26.76486455,168.0803347,48.3599712,-11.9790629,-57.28529733,6889.705692,21,36.7449424,176.3066743,57.7449424,2010,
2_6_0000937ef488606059a5,5107941,25.39166932,168.6682557,47.59641929,-11.55002289,-56.9731513,8480.919127,21,34.37907185,176.2366051,55.37907185,2010,
2_6_0000dd9c18725a871edb,5104526,25.78351723,172.3055121,50.25054649,-12.35407626,-56.30390641,3479.762152,21,28.61351956,174.262892,50.38881316,2010,
2_6_0000308f6fd94af9283d,5106216,41.04534686,176.0786336,62.04534686,-11.01337397,-56.44988629,5990.075542,21,40.55242274,190.4985458,61.55242274,2010,
2_6_00004423ec551d78f156,5106299,,,,-9.894971444,-57.02255864,4815.779807,21,42.22814682,178.2281468,64.22814682,2010,
2_6_00002a774448b37a4406,5103304,15.71883102,177.1065228,62.71883102,-13.97107714,-60.37990763,21671.89884,23,24.88953399,186.2322145,70.88953399,2010,
2_7_00005aff5522742dc03f,5106265,10.34956786,189.4711298,67.34956786,-10.07912608,-55.82330773,5815.080394,54,12.30158828,197.001216,69.30158828,2011,
2_7_0000a38a02d7adb1d54a,5104104,21.46535439,189.4653544,75.46535439,-10.00276928,-54.9720428,4754.11427,54,26.98419349,212.2341935,83.98419349,2011,
2_7_0000f5028d3da3fc2087,5105606,12.80160777,183.8016078,69.80160777,-10.29023017,-55.01277594,5260.6138,57,-3.531544257,174.1151165,53.46845574,2011,
2_7_0000445524ee4146d4f1,5106422,37.26530774,222.5153077,94.26530774,-10.5507416,-54.58593913,14315.11726,57,84.42225533,232.6222553,141.4222553,2011,
2_7_0000cb2a646329481516,5107743,,,,-10.32616278,-52.91276621,5675.223313,58,73.23168285,222.5145545,131.2316828,2011,
2_7_0000dc2d69eb619ae00f,5105580,14.41204932,209.2120493,72.41204932,-11.24244437,-54.65998944,12330.14829,57,1.98758305,196.787583,59.98758305,2011,
2_7_00004234272352c5d97d,5107354,,,,-11.02235713,-53.0295472,7489.749363,57,57.46317215,220.9131722,115.4631722,2011,
2_7_0000137f8185e9645862,5107859,3.812557132,186.5965276,73.66783675,-11.87126507,-53.11716975,16781.53295,58,7.781765229,191.2756868,77.29095191,2011,
2_7_0000c9cd78e3dc7229b5,5106190,7.919315327,181.282975,65.91931533,-11.21998649,-55.18101231,2368.957071,57,51.13220657,214.5822066,109.1322066,2011,
2_7_0000e355c6d9aabfc531,5108055,21.00653665,192.0065367,78.00653665,-10.69447205,-55.20796176,2573.023626,57,40.66917127,211.6691713,97.66917127,2011,
