system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
2_9_0000eba7d3dfdfd50375,5107602,61.33735693,219.7380832,110.1692466,-16.17645709,-54.39947801,4172.692801,92,66.11039025,230.2964509,121.4494523,2013,
2_9_000008047e70a3f69008,5105200,1.002116877,208.8531677,92.00211688,-15.98554907,-54.52973373,2275.848781,92,59.29459417,244.4671234,147.6250539,2013,
2_9_0000816d7b8f4e1759dd,5104807,54.37523714,215.832272,107.6893069,-15.68012187,-54.96541664,1682.809519,91,65.38556522,232.9980029,132.2154117,2013,
2_9_000048959ee3b55d9f95,5104609,56.43155516,221.2206173,107.7836389,-17.09496845,-53.93468887,8750.970009,75,83.63932428,234.2461131,133.836515,2013,
2_9_00004813377b4c00da4d,5106372,59.13905905,220.4355902,104.3155286,-16.56496243,-53.92786249,4122.319679,47,75.8253416,227.8199894,122.8715633,2013,
2_9_000013b83de316c86a40,5104203,78.37929375,233.9007664,126.7499464,-16.08885533,-53.12836188,5080.158715,49,94.70223363,240.2949025,139.7022336,2013,
2_9_0000282e266c3d805111,5100409,68.94048244,227.9404824,114.6563564,-16.54699612,-53.25412602,3760.25818,49,103.2562968,242.2949055,150.3591791,2013,
2_9_00006363eaf98e56d147,5100300,67.66788489,226.0915676,116.6678849,-16.90852783,-53.13734503,5531.80258,69,94.85920642,245.7547179,143.8592064,2013,
2_9_00005aa29eda6c0c5b8e,5100607,25.58555134,208.4744181,94.58555134,-17.60700816,-53.13285346,1420.760297,69,50.73789904,233.2281691,119.737899,2013,
2_9_0000a571ae8e7f124f8d,5106505,,,,-15.9294342,-56.47238006,17198.68877,87,58.55421497,234.754215,143.554215,2013,
2_9_0000ccf44785e9800c70,5102504,79.88698658,242.7604325,128.9865556,-15.80370366,-57.24489687,24660.53705,95,88.7914466,250.7914466,143.3047816,2013,
2_9_0000f1f2f3011db5feaa,5107107,,,,-15.41062729,-58.08706225,1292.058659,95,70.61952765,231.6195277,117.6195277,2013,
2_9_0000d6083dbf64a6181e,5105507,,208.8054841,100.1124332,-14.30566975,-59.56705807,13470.0364,96,,233.2748225,115.1522237,2013,
2_9_00005198152ed9cc0c18,5106752,40.84782623,250.8478262,136.8478262,-14.88736704,-59.08195058,8587.818825,96,54.55929011,252.9089258,150.5592901,2013,
2_9_0000785b8f5270ce2002,5106182,4.411956615,228.0675933,129.9282411,-14.06315436,-59.40086562,4751.907204,93,106.0355152,264.2270387,152.7041584,2013,
2_9_00002237f8672488e11b,5102686,49.69160125,220.2058537,108.6947588,-12.87964877,-58.99885226,6826.707614,93,59.2224689,234.981163,121.3095297,2013,
2_9_00001be8c299f34ef885,5107958,70.95577115,227.7683056,119.2321513,-14.04967963,-57.48069943,11367.3752,85,83.85399622,231.8470433,130.4302947,2013,
2_9_000087bfe419fe4d9583,5108352,,,,-14.62909299,-58.81020605,1939.944373,96,73.39401616,235.3940162,121.3940162,2013,
2_9_0000f433f0ffc8c197c6,5102637,65.73441294,222.7882918,111.1286973,-13.22322957,-57.56603939,9469.670153,68,81.86898951,235.8315976,128.1542201,2013,
2_9_00004f3f005484984a0c,5101704,,,,-14.82672235,-56.92601493,5455.744828,91,28.67296635,233.2199188,119.6729663,2013,
2_9_000059430e74fbb945ef,5106232,50.29913118,207.5991312,99.29913118,-14.62460141,-57.13035647,1555.385821,49,102.2719071,288.0719071,151.2719071,2013,
2_9_000076b36ae96b568198,5107263,38.03718661,217.2622744,87.03718661,-14.35959841,-57.00908391,1177.843716,91,79.97902051,237.2790205,128.9790205,2013,
2_9_00006e98dd45959364af,5108857,61.21787304,228.9042166,115.217873,-14.19341008,-56.92823553,1946.604291,91,79.5142737,237.5142737,123.5142737,2013,
2_9_0000668d9233573f1564,5103502,57.75605289,221.7495937,109.7531153,-13.78467662,-56.12873493,8262.06806,92,75.74362594,237.66494,126.8242864,2013,
2_9_0000564e8393dce4a58c,5106000,55.86485785,226.8939659,112.4345271,-14.17544377,-56.573401,1353.741965,92,72.58683252,239.5868325,125.5868325,2013,
2_9_0000627b5e81134f6874,5101308,41.03431475,223.2343148,132.0343148,-14.39553102,-56.76204721,418.5709163,91,33.26707184,251.938237,124.2670718,2013,
2_9_00005e6885c44ea9c547,5103452,49.90785254,236.3405196,128.0405196,-14.55273619,-56.79348824,1312.413078,91,75.41254939,247.1168345,124.4125494,2013,
2_9_0000341abda13a80eda4,5100508,42.36876506,214.2934807,96.36876506,-14.48985412,-56.46111159,1852.614004,92,64.17846464,238.3082031,118.1784646,2013,
2_9_000024ccb27646b24503,5105622,,,,-15.43757675,-57.92087392,1081.322401,49,81.3451725,227.0666605,128.3451725,2013,
2_9_000051cedcd395e277f3,5105259,38.23292018,204.5380811,89.2591614,-12.74263089,-55.94008872,3677.019293,54,51.68868701,220.6244033,100.688687,2013,
2_9_0000da5f1af3773087cb,5108006,46.5144354,213.1882618,95.53996104,-12.34737217,-56.16466754,4528.999824,54,63.47346609,226.1365253,112.4734661,2013,
2_9_0000aff78e883355f0d1,5107305,67.27019105,222.1677868,114.7799081,-13.1603475,-56.47458632,4553.800462,49,80.16154459,239.3507965,129.1615446,2013,
2_9_000011f6dc31e15bd13c,5108907,62.82531366,222.1347672,110.6054086,-11.97688969,-56.90128608,11600.69677,68,90.67854141,243.1461495,138.2178306,2013,
2_9_0000a86819e5126f8698,5107875,39.18804675,218.1129397,106.4018951,-12.22607813,-58.35206526,13674.40361,83,65.53672205,240.5561916,130.4834954,2013,
2_9_00000ec96abe580d125b,5101902,61.1145936,229.6599374,122.0669457,-11.44460744,-57.48069943,16019.59576,68,80.15949031,244.508141,141.7125924,2013,
2_9_000032c4db2beeb1dd6f,5104542,46.23148487,211.8206639,95.23148487,-11.97457133,-56.46111159,2908.76645,54,50.36464035,215.9541178,99.36464035,2013,
2_9_0000a7ab2aa05b7ae3ba,5105101,52.41783125,235.4178312,121.4178312,-10.40251958,-56.93500008,22732.22958,69,68.05366518,238.5337586,135.1423583,2013,
2_9_0000d997b6c9dc0ec941,5106802,35.2561902,209.2017565,87.20901008,-11.49397265,-56.19838358,6889.705692,69,80.22406112,235.740937,130.5401633,2013,
2_9_0000937ef488606059a5,5107941,44.84020322,208.8379325,93.17375011,-10.69223837,-55.93333707,8480.919127,50,64.99506332,223.8242442,112.0874039,2013,
2_9_0000dd9c18725a871edb,5104526,32.76195691,203.7674073,85.13802041,-11.62871994,-55.80983301,3479.762152,54,51.96965499,216.6472298,100.6341076,2013,
2_9_0000308f6fd94af9283d,5106216,45.29739111,217.9161546,92.94239571,-10.37107854,-55.68406887,5990.075542,49,54.81204361,221.392039,102.259335,2013,
2_9_0000ea89f0438b066143,5100250,,,,-9.51993466,-55.94234179,9013.246249,50,68.26908491,244.3690849,113.2690849,2013,
2_9_00002a774448b37a4406,5103304,65.70747175,220.7899804,115.7620107,-12.38555139,-59.08194318,21671.89884,67,99.55510476,241.4464412,144.782602,2013,
2_10_00005aff5522742dc03f,5106265,42.71882713,205.9204172,75.71882713,-9.495221142,-55.04626501,5815.080394,33,92.68658783,231.1365878,125.6865878,2014,
2_10_0000a38a02d7adb1d54a,5104104,69.56212262,211.9563093,102.5621226,-9.562594789,-54.22207548,4754.11427,33,104.0790462,260.5178189,137.0790462,2014,
2_10_0000f5028d3da3fc2087,5105606,76.76024702,225.8176302,109.760247,-9.629968435,-53.80881207,5260.6138,35,89.2720836,227.9245381,122.2720836,2014,
2_10_0000445524ee4146d4f1,5106422,90.51174684,235.8068147,123.5117468,-9.699597506,-52.93076516,14315.11726,66,73.43891445,234.6889145,111.5750661,2014,
2_10_0000cb2a646329481516,5107743,41.39844361,210.8484436,105.3984436,-9.755732575,-52.18962241,5675.223313,64,70.90496023,248.9049602,134.9049602,2014,
2_10_0000dc2d69eb619ae00f,5105580,57.50414814,227.8035361,118.5041481,-10.55972475,-53.36416509,12330.14829,64,51.83360847,227.1348155,112.4844119,2014,
2_10_00004234272352c5d97d,5107354,17.6875721,197.1808244,81.6875721,-10.3800617,-52.2300466,7489.749363,64,61.35319771,231.9463273,125.3531977,2014,
2_10_0000137f8185e9645862,5107859,63.50715332,231.6186136,127.5071533,-11.06507296,-50.85119156,16781.53295,64,68.56271167,241.7692924,132.5627117,2014,
2_10_0000c9cd78e3dc7229b5,5106190,42.84822248,205.6266271,99.74705099,-10.64506471,-54.66897259,2368.957071,63,57.10334934,231.1905947,117.1033493,2014,
2_10_0000e355c6d9aabfc531,5108055,83.30345032,221.2534503,115.8034503,-10.32616278,-54.71388836,2573.023626,33,87.55250875,236.5928549,120.5525088,2014,
2_10_0000a7c339266c34043a,5108808,72.93347171,210.3834717,104.9334717,-10.12853342,-55.19897861,1118.405318,33,92.82258997,227.1926357,125.82259,2014,
2_10_0000f7f7ed2df2723c5c,5103205,45.18874529,209.5411464,77.18874529,-10.26328071,-55.24389438,3104.968237,32,55.42198713,212.6884148,87.42198713,2014,
2_10_0000c783ea68e049a389,5104559,55.14270797,222.6846481,109.5733124,-10.95498348,-55.04404492,4549.253985,63,65.96788856,222.3838085,117.1001389,2014,
2_10_00006a1dc3eec8d9b903,5103056,39.07867532,212.3484284,102.0405546,-11.22896964,-54.74532939,3866.018161,64,42.77274794,219.116266,106.260437,2014,
2_10_000091b0220c7f13a109,5107909,29.35228673,206.7454671,92.31868608,-11.38168324,-55.21694492,3957.450188,63,42.41417079,219.6785628,105.4141708,2014,
2_10_00001c54c272496761e1,5107248,31.86995309,209.7623276,94.80317146,-11.72753462,-54.47359771,3870.366973,64,42.14892749,221.102817,105.1489275,2014,
2_10_0000212db09c736a9e89,5108303,37.05692808,213.2147124,99.65430288,-11.28736013,-53.89642145,4600.237578,64,46.27311601,221.2195348,108.7349186,2014,
2_10_0000ca93741c12e7e196,5103700,36.84630916,210.2657121,98.14671925,-11.18405388,-53.41353428,11507.3391,64,51.81483321,227.9328743,114.8148332,2014,
2_10_000019f0640d85df838c,5106240,36.21747151,213.2166008,97.75923836,-12.30029252,-54.16824044,12754.7676,64,56.47354165,227.00326,118.5594701,2014,
2_10_00003435e1fc974d5667,5108501,31.68518267,209.8298436,94.68518267,-12.17220069,-55.13609654,2973.7934,63,41.11764789,213.3885621,104.1176479,2014,
2_10_0000c701db318caaec1e,5107925,31.24113649,205.2616876,92.27238173,-11.96339257,-55.26858402,9367.02827,63,36.75693254,212.6519765,97.89273935,2014,
2_10_0000ea6b0f20abd21433,5107768,40.29720183,210.7426306,100.2973995,-13.41636736,-54.97439979,4749.942567,63,56.27471381,224.5621014,116.7475677,2014,
2_10_00001e852d0dd44144a7,5106307,50.81593735,223.9190343,113.0287588,-12.36761066,-53.48992745,24256.23226,63,79.58738578,237.7234089,141.4762728,2014,
2_10_0000ef331a3022791b58,5103858,58.71285281,230.2931374,118.9270604,-12.26881999,-52.99586599,16994.20033,63,76.60550879,245.5908069,137.6105877,2014,
2_10_0000e0b247e362c9b125,5102702,47.80742321,223.2948289,107.204417,-12.76958035,-51.63043022,10923.81367,61,65.48656038,231.2893246,124.4865604,2014,
2_10_0000cf70af7797718866,5107065,51.37725587,226.2535886,113.8275349,-11.53892372,-52.16943151,17853.17773,74,63.72235564,233.8361091,125.7284033,2014,
2_10_000015e17b8b0f516065,5102694,38.50602,219.5951596,102.50602,-10.99540767,-51.53834383,3466.503525,64,46.40514461,233.0174966,110.4051446,2014,
2_10_000019667622f6247e03,5106778,29.60872155,199.0587216,93.60872155,-10.60464052,-51.16778334,3988.122068,64,46.65541238,221.9264499,110.6554124,2014,
2_10_00001a98425a2f2a4044,5103353,35.29157208,204.7415721,99.29157208,-10.14200815,-51.32504748,5825.039964,64,43.1196918,219.4194431,107.1196918,2014,
2_10_0000e4547b4bb9ad04d0,5107776,39.49415817,210.1935511,103.4941582,-9.863530409,-50.38640902,6492.959664,76,71.01445924,246.5052203,135.0144592,2014,
2_10_000059bee336417acb78,5100359,65.33155463,248.6663192,129.3315546,-11.67363571,-51.36766393,2249.210563,64,67.94655392,241.7167023,131.9465539,2014,
2_10_00005dc1cc26de2258d0,5107883,28.41554739,220.6655474,92.41554739,-11.85329876,-51.18350929,1506.275017,64,62.61227176,232.0622718,126.6122718,2014,
2_10_00000270ecad8c7396c6,5101852,52.4849824,230.2496077,116.4140569,-11.95660502,-51.3879615,4290.761587,64,66.75153347,243.7690037,130.4448339,2014,
2_10_0000599325b905cc7a0c,5107180,70.4205712,235.1294822,131.4205712,-12.46646525,-51.07345433,11398.41663,75,79.55659429,242.9832937,140.5565943,2014,
2_10_000071195e07d89b3646,5103106,,,,-12.92917525,-50.68267986,16592.17844,64,79.12455025,251.1245502,137.1245502,2014,
2_10_0000914ff30a7448a9f0,5108600,33.17359339,225.4235934,97.17359339,-9.77369888,-50.73884323,7462.662941,76,67.49964541,247.390782,131.4996454,2014,
2_10_0000284fcb045e32cc09,5213103,25.69360309,205.9317564,95.43705881,-17.01189583,-52.33113268,8918.677057,76,29.64111423,209.7908279,99.10281254,2014,
2_10_0000c8f885d15a62afca,5107198,26.6851483,215.9879009,97.6851483,-16.35385834,-52.64327163,627.6958356,75,73.88560902,245.1197672,148.885609,2014,
2_10_0000bd04490874b4ebed,5106653,,,,-15.75647867,-52.36030231,2747.467161,59,75.25252799,253.5402465,134.252528,2014,
2_10_0000d614b707521f8862,5108204,69.39922918,230.6046326,128.3992292,-16.10233006,-52.58488114,2407.475885,71,87.0766776,247.3804165,146.0766776,2014,
2_10_0000a55469c19114aecb,5101803,66.56931945,235.7629119,125.5693194,-14.94131308,-52.08856337,9112.684625,60,76.12402666,247.3410166,135.9822537,2014,
2_10_0000a6a48373ef9daea1,5101001,47.77709493,221.3109021,106.7770949,-14.50332885,-51.48444491,6453.759249,60,46.2427404,222.1438889,105.2427404,2014,
2_10_0000345cf55fda086442,5106174,46.72500742,223.2177615,105.7250074,-13.70606469,-51.61470063,4051.919359,60,50.35572574,232.4485518,109.3557257,2014,
2_10_00007f48dd4b4caa1456,5100201,64.78885535,231.698648,123.7888554,-13.6948451,-52.01222801,7538.979584,60,75.13030261,243.9104725,134.7886863,2014,
2_10_0000dcf1e0a383eb6653,5106257,60.62659944,227.5091268,120.6265994,-14.25180057,-51.83252386,5564.129906,60,69.22452744,240.0482884,129.1757268,2014,
2_10_0000c2e06bcf0cbd8141,5102603,58.4609632,222.9109632,117.4609632,-13.85429459,-52.82293469,5988.885858,60,97.55954727,249.0228051,157.5595473,2014,
2_10_00002b1c631d7df522ac,5106281,40.19676424,210.6242015,99.24306671,-14.8177392,-52.78478164,5052.617025,60,58.75408225,227.2412653,118.7540823,2014,
2_10_00002a12eb64652d6054,5103908,37.09384225,210.7158093,97.09384225,-15.38816941,-52.8004768,3807.41337,60,59.13144993,231.615277,118.1314499,2014,
2_10_0000a018b45735917b0b,5108105,37.91527418,207.5596335,98.91527418,-15.65317242,-53.12387031,4202.709936,61,61.86138136,231.1545446,122.8613814,2014,
2_10_0000743392f358eccf24,5107008,40.15143951,217.2964359,100.1514395,-15.3724702,-53.86048884,6923.361049,75,114.7493978,275.0793495,174.7493978,2014,
2_10_000098e15ac276eba6e3,5107040,41.30333605,215.6874594,101.3186984,-14.67621686,-53.95930352,5500.578559,63,71.62319218,239.0094214,134.6231922,2014,
2_10_0000bdb8fec2bec935ec,5107792,40.92775009,213.8417854,99.81046839,-14.54375304,-53.38887331,3613.549184,60,69.21317425,242.2682652,129.0009373,2014,
2_10_0000d9cc9ac264951505,5106455,57.25406047,232.5430226,118.2540605,-14.37756471,-54.40846116,2464.97329,63,65.0560569,235.2721446,126.0560569,2014,
2_10_00000299a420bcda4d53,5106208,49.5354958,219.5909125,110.5354958,-14.55722777,-54.63530051,3274.985713,61,66.03966923,232.4896692,127.0396692,2014,
2_10_000048f95e9d96881972,5107701,42.32096959,220.7896433,101.3209696,-14.30120791,-55.00806499,7543.432493,61,62.27527543,233.8654553,122.888739,2014,
2_10_0000a943d8e067a6b312,5106224,35.29703445,208.7231177,95.28156983,-13.07275537,-55.62795587,9579.93819,63,47.22726517,221.5822554,107.1630105,2014,
2_10_0000f9c4c9a4c7914235,5105903,33.45210469,215.9514115,92.45210469,-14.09908697,-55.39436418,3918.843258,60,52.25583808,222.8935238,111.6225264,2014,
2_10_000003d8fa3e919cc214,5103007,43.76376639,241.5637664,104.7637664,-14.80875605,-55.16753758,6511.484888,61,66.2568639,235.1699174,127.2568639,2014,
2_10_00009f0e64f54ee33690,5102678,50.19062266,223.8828898,111.2219982,-15.05130117,-54.55000993,4799.235579,63,68.43580743,234.8448341,130.243208,2014,
2_10_000092dbc2173f3f1483,5107800,38.94795226,211.7161543,106.1249023,-15.77669239,-54.95867657,12183.40404,82,63.14875682,233.8580265,124.0259305,2014,
2_10_0000b869feffefcd5395,5103601,44.00986432,213.2187763,104.0098643,-15.42410202,-54.58363264,2211.036023,60,57.33000742,229.2093332,117.3300074,2014,
2_10_0000eba7d3dfdfd50375,5107602,34.99036153,212.3193395,107.7293923,-16.17645709,-54.39947801,4172.692801,77,46.36997709,226.4908382,122.7155838,2014,
2_10_000008047e70a3f69008,5105200,44.17029297,220.6377738,115.1877738,-15.98554907,-54.52973373,2275.848781,77,88.95784031,253.3799344,156.4535849,2014,
2_10_0000bd5f8e9100a75dbb,5107404,,,,-15.90020912,-54.58812422,344.8004213,60,40.28792573,204.7379257,99.28792573,2014,
2_10_0000816d7b8f4e1759dd,5104807,48.92870461,212.2832355,108.9287046,-15.68012187,-54.96541664,1682.809519,60,65.38531853,233.8505319,125.3853185,2014,
2_10_000048959ee3b55d9f95,5104609,45.98626794,219.2224572,111.2078719,-17.09496845,-53.93468887,8750.970009,82,62.53257546,231.2812291,124.387335,2014,
2_10_00004813377b4c00da4d,5106372,47.47497247,221.1708244,105.9963177,-16.56496243,-53.92786249,4122.319679,77,106.580574,275.8722531,164.580574,2014,
2_10_000013b83de316c86a40,5104203,24.2224819,207.9153335,93.68296981,-16.08885533,-53.12836188,5080.158715,75,69.39772454,241.901609,140.3977245,2014,
2_10_0000282e266c3d805111,5100409,62.62303436,236.4307717,130.9042623,-16.54699612,-53.25412602,3760.25818,71,69.2268476,235.5910829,129.7396841,2014,
2_10_00006363eaf98e56d147,5100300,25.20720664,209.6231597,85.85283511,-16.90852783,-53.13734503,5531.80258,71,96.34723821,252.7294078,155.3472382,2014,
2_10_00005aa29eda6c0c5b8e,5100607,23.0871073,203.1197274,91.03841018,-17.60700816,-53.13285346,1420.760297,71,48.26285747,224.1492263,111.6802263,2014,
2_10_0000a571ae8e7f124f8d,5106505,,,,-15.9294342,-56.47238006,17198.68877,126,26.69434103,218.944341,90.69434103,2014,
2_10_0000ccf44785e9800c70,5102504,,248.1966332,134.1966332,-15.80370366,-57.24489687,24660.53705,70,57.95508143,234.5730854,129.1230854,2014,
2_10_0000ae5f42bdf5e373c5,5106828,,,,-15.63969769,-58.58339066,5830.097177,70,,278.7356751,164.7356751,2014,
2_10_0000f1f2f3011db5feaa,5107107,59.56955295,225.0013376,129.569553,-15.41062729,-58.08706225,1292.058659,70,59.10123301,240.6236575,129.101233,2014,
2_10_000088784da349eab1cf,5101258,,,,-15.03333487,-58.28020004,1607.639145,59,31.72212207,216.9721221,88.72212207,2014,
2_10_0000d6083dbf64a6181e,5105507,,224.0472917,118.5972917,-14.30566975,-59.56705807,13470.0364,71,65.00013561,234.1550924,126.6561935,2014,
2_10_00005198152ed9cc0c18,5106752,88.82087936,230.2398907,158.8208794,-14.88736704,-59.08195058,8587.818825,71,85.24878053,239.7699966,155.2487805,2014,
2_10_0000785b8f5270ce2002,5106182,31.48880465,237.4306447,118.798526,-14.06315436,-59.40086562,4751.907204,59,82.81744975,259.3053804,141.8174497,2014,
2_10_00000dee5d67756c5386,5103361,,,,-14.38654786,-59.08868379,2682.132058,59,40.14596515,204.5959651,99.14596515,2014,
2_10_00002237f8672488e11b,5102686,55.29483441,208.1910009,94.06434489,-12.87964877,-58.99885226,6826.707614,60,80.64307532,227.5238199,125.6272677,2014,
2_10_00001be8c299f34ef885,5107958,54.64931624,226.7490287,113.6493162,-14.04967963,-57.48069943,11367.3752,60,68.66595048,232.837336,128.0523352,2014,
2_10_000087bfe419fe4d9583,5108352,37.44693958,210.4469396,96.44693958,-14.62909299,-58.81020605,1939.944373,70,86.88762156,242.1346576,145.8876216,2014,
2_10_0000863b68e3034c36f8,5101704,,,,-14.68299191,-58.65300088,625.9854241,59,74.53518658,247.5351866,133.5351866,2014,
2_10_00009392e0f905f92532,5108352,,,,-14.59316038,-58.75630714,0.048812937,59,67.91697239,240.9169724,126.9169724,2014,
2_10_0000f433f0ffc8c197c6,5102637,36.32938981,209.1491073,95.69059756,-13.22322957,-57.56603939,9469.670153,61,60.50496388,226.5864367,120.5251566,2014,
2_10_0000d20102a75060740a,5107750,26.48057656,213.7305766,85.48057656,-14.88062127,-57.74570244,1758.406682,59,43.83824067,224.0045196,102.8382407,2014,
2_10_00004f3f005484984a0c,5101704,,,,-14.82672235,-56.92601493,5455.744828,70,37.11887069,235.3688707,107.1188707,2014,
2_10_000059430e74fbb945ef,5106232,47.20634291,213.4916008,106.2063429,-14.62460141,-57.13035647,1555.385821,59,48.29734308,217.0849037,107.9854564,2014,
2_10_000076b36ae96b568198,5107263,63.38735373,227.8373537,122.3873537,-14.35959841,-57.00908391,1177.843716,59,55.5031666,219.864076,114.5031666,2014,
2_10_00006e98dd45959364af,5108857,43.90180447,213.6483226,102.9018045,-14.19341008,-56.92823553,1946.604291,59,46.74034024,222.801484,105.7403402,2014,
2_10_0000668d9233573f1564,5103502,41.66727863,210.6676496,100.6975617,-13.78467662,-56.12873493,8262.06806,60,54.37436752,224.7115043,114.4823666,2014,
2_10_0000564e8393dce4a58c,5106000,47.40550624,210.7272964,106.4055062,-14.17544377,-56.573401,1353.741965,59,66.75091878,231.1510144,125.7509188,2014,
2_10_0000627b5e81134f6874,5101308,,,,-14.39553102,-56.76204721,418.5709163,59,56.68752768,230.6806335,115.6875277,2014,
2_10_00005e6885c44ea9c547,5103452,,,,-14.55273619,-56.79348824,1312.413078,59,45.65075276,226.7646108,104.6507528,2014,
2_10_0000341abda13a80eda4,5100508,45.91922328,210.3793347,104.9192233,-14.48985412,-56.46111159,1852.614004,70,47.20561688,224.7429129,106.2056169,2014,
2_10_000024ccb27646b24503,5105622,72.70420044,233.9042004,142.7042004,-15.43757675,-57.92087392,1081.322401,70,75.53189252,232.718626,145.5318925,2014,
2_10_00009dd59b6bd0ef8098,5106109,,,,-15.53189985,-56.11306233,4973.506135,73,36.71303975,230.9097007,106.7130397,2014,
2_10_000051cedcd395e277f3,5105259,28.77347542,202.1879181,89.33713221,-12.74263089,-55.94008872,3677.019293,63,38.26229354,215.2691507,100.2354067,2014,
2_10_0000da5f1af3773087cb,5108006,38.75166188,211.818175,99.29659496,-12.34737217,-56.16466754,4528.999824,63,46.83807731,219.2186892,107.3013071,2014,
2_10_0000aff78e883355f0d1,5107305,41.63160164,212.2000173,102.6463286,-13.1603475,-56.47458632,4553.800462,63,50.74285042,225.1872036,111.0600502,2014,
2_10_000011f6dc31e15bd13c,5108907,47.46522222,216.8297317,108.6220192,-11.97688969,-56.90128608,11600.69677,66,61.33424218,230.3880849,121.765371,2014,
2_10_0000a86819e5126f8698,5107875,51.51395564,208.2379819,94.814121,-12.22607813,-58.35206526,13674.40361,61,73.36250881,228.2644283,119.4592451,2014,
2_10_00000ec96abe580d125b,5101902,47.60257031,213.7541815,105.2485151,-11.44460744,-57.48069943,16019.59576,65,67.14784463,231.7329408,127.1446673,2014,
2_10_000032c4db2beeb1dd6f,5104542,43.25778101,212.2168393,103.257781,-11.97457133,-56.46111159,2908.76645,60,52.21328737,225.2849854,112.2132874,2014,
2_10_0000a7ab2aa05b7ae3ba,5105101,57.71983515,228.1698351,122.7198351,-10.40251958,-56.93500008,22732.22958,65,72.13330283,246.5730844,132.5730844,2014,
2_10_0000c4ff646b55caeb43,5106273,-4.82940207,192.0443885,60.17059793,-11.30083486,-57.09891544,883.5754243,65,3.811122297,190.6464484,63.8111223,2014,
2_10_0000d997b6c9dc0ec941,5106802,42.7441978,214.7828998,103.1741425,-11.49397265,-56.19838358,6889.705692,65,54.33268025,230.1300753,114.5557456,2014,
2_10_0000937ef488606059a5,5107941,40.30667118,212.7043983,103.3066712,-10.69223837,-55.93333707,8480.919127,66,54.77837456,224.2261636,117.7783746,2014,
2_10_0000dd9c18725a871edb,5104526,32.23345501,205.7256394,92.71988709,-11.62871994,-55.80983301,3479.762152,63,43.57462374,216.7242392,105.3801013,2014,
2_10_0000308f6fd94af9283d,5106216,46.23591316,210.6714113,101.6187108,-10.37107854,-55.68406887,5990.075542,63,47.23092969,227.5901091,105.6902132,2014,
2_10_0000ea89f0438b066143,5100250,65.51694156,226.9669416,121.5169416,-9.51993466,-55.94234179,9013.246249,56,77.60262991,233.6498065,133.6026299,2014,
2_10_00002b5baa1e41c65b65,5102793,,,,-9.845564103,-55.60322049,2402.275399,56,67.68680089,237.6868009,123.6868009,2014,
2_10_00002a774448b37a4406,5103304,68.34918423,230.6138332,123.278833,-12.38555139,-59.08194318,21671.89884,59,78.74404969,237.7337159,137.7440497,2014,
