system:index,Muni_code_median,Muni_code_sum,count,double_area_km2_median,double_area_km2_sum,double_delay_median,double_delay_sum,double_harvest_median,double_harvest_sum,double_plant_median,double_plant_sum,label,latitude_median,latitude_sum,longitude_median,longitude_sum,onset_historicalRange_median,onset_historicalRange_sum,onset_median,onset_sum,single_area_km2_median,single_area_km2_sum,single_delay_median,single_delay_sum,single_harvest_median,single_harvest_sum,single_plant_median,single_plant_sum,total_planted_area_km2_median,total_planted_area_km2_sum,year_median,year_sum
0_+3506+4007,5105150,1.60E+10,3136,,0,,0,,0,,0,14278004,-11.62647415,-36460.62295,-58.62380563,-183844.2545,52,163072,38,119168,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4062,5105150,1.57E+10,3080,,0,,0,,0,,0,13868414,-11.87575665,-36577.33047,-58.62380563,-180561.3213,51,157080,38,117040,,0,,0,,0,,0,,0,2004,6172320
0_+3506+4118,5107875,1.60E+10,3136,,0,,0,,0,,0,23058672,-12.12503914,-38024.12273,-58.62380563,-183844.2545,34,106624,58,181888,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4173,5107875,1.57E+10,3080,,0,,0,,0,,0,22722336,-12.37432163,-38112.91061,-58.62380563,-180561.3213,29,89320,58,178640,,0,,0,,0,,0,,0,2004,6172320
0_+3506+4229,5107875,1.60E+10,3136,,0,,0,,0,,0,22460464,-12.62360412,-39587.62252,-58.62380563,-183844.2545,29,90944,58,181888,0.242472375,0.727417109,77.96738808,225.6074465,241.4173881,715.9574465,135.9673881,399.6074465,0.242472375,0.727417109,2004,6284544
0_+3506+4285,5107875,1.60E+10,3136,0.2421995,6.297376875,26.19588847,829.8533309,198.3091067,5216.353331,84.19588847,2337.853331,22330984,-12.8751324,-40376.4152,-58.62380563,-183844.2545,40,125440,58,181888,0.242220703,24.70575317,57.84928718,5888.167946,223.7076855,22802.31795,115.8492872,11804.16795,0.242216469,31.00313005,2004,6284544
0_+3506+4340,5107875,1.57E+10,3080,0.242002672,28.79894705,37.25991467,4737.72542,205.7140471,24746.87542,95.25991467,11639.72542,21036184,-13.12441489,-40423.19786,-58.62380563,-180561.3213,40,123200,58,178640,0.242019906,49.37280587,57.9678639,11558.66908,221.3778329,45042.11908,115.9678639,23390.66908,0.242011281,78.17175292,2004,6172320
0_+3506+4396,5107875,3.17E+10,6216,0.241758891,22.48410992,36.60659729,3635.151836,207.2655619,19368.95184,94.60659729,9029.151836,21040500,-13.25017903,-82363.11285,-58.74732398,-365180.2829,40,248640,58,360528,0.241736906,49.56543622,56.78665172,11310.08358,221.7711088,45481.38358,114.7866517,23200.08358,0.241745703,72.04954614,2004,1.25E+07
0_+3506+4452,5107875,1.60E+10,3136,0.241521734,57.4830267,26.13770875,6613.310731,200.7066984,47783.01073,84.13770875,20417.31073,20794488,-13.62522566,-42728.70767,-58.62380563,-183844.2545,55,172480,58,181888,0.241497109,48.54333973,54.96605913,10938.97222,223.2264279,44926.72222,112.9660591,22596.97222,0.241510547,106.0263664,2004,6284544
0_+3506+4507,5107875,1.57E+10,3080,0.241375641,0.724086172,40.81212875,140.7597704,209.3725541,629.9097704,90.81212875,290.7597704,19102616,-13.87450815,-42733.48511,-58.62380563,-180561.3213,44,135520,50,154000,0.241321297,15.44350405,71.7684015,4514.225334,228.0888889,14562.77533,121.7684015,7714.225334,0.241321297,16.16759022,2004,6172320
0_+3506+4563,5107958,1.60E+10,3136,,0,,0,,0,,0,20446635,-14.12379064,-44292.20746,-58.62380563,-183844.2545,37,116032,50,156800,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4619,5107958,1.60E+10,3136,,0,,0,,0,,0,17830250,-14.37531892,-45081.00014,-58.62380563,-183844.2545,48,150528,50,156800,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4674,5107958,1.57E+10,3080,0.240495641,0.962016063,78.41108988,320.0022464,232.3051928,919.0022464,128.4110899,520.0022464,20767551,-14.62460141,-45043.77236,-58.62380563,-180561.3213,38,117040,50,154000,0.240538719,21.88925067,73.81902471,6889.301735,230.0555932,21058.05174,123.8190247,11439.30174,0.240538719,22.85126673,2004,6172320
0_+3506+4730,5107156,1.60E+10,3136,,0,,0,,0,,0,10029492,-14.87388391,-46644.49993,-58.62380563,-183844.2545,32,100352,57,178752,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4786,5101258,1.60E+10,3136,,0,,0,,0,,0,8879100,-15.12541219,-47433.29261,-58.62380563,-183844.2545,32,100352,56,175616,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4841,5104500,1.57E+10,3080,,0,,0,,0,,0,9243200,-15.37469468,-47354.05961,-58.62380563,-180561.3213,42,129360,56,172480,,0,,0,,0,,0,,0,2004,6172320
0_+3506+4897,5103809,1.60E+10,3136,,0,,0,,0,,0,9997632,-15.62397717,-48996.7924,-58.62380563,-183844.2545,44,137984,56,175616,,0,,0,,0,,0,,0,2004,6284544
0_+3506+4953,5106828,1.60E+10,3136,,0,,0,,0,,0,22799400,-15.87550545,-49785.58508,-58.62380563,-183844.2545,41,128576,56,175616,,0,,0,,0,,0,,0,2004,6284544
0_+3561+3116,5100805,4.64E+08,91,,0,,0,,0,,0,8991482,-7.721048456,-702.5525275,-58.26672531,-5302.146239,44,4004,12,1092,,0,,0,,0,,0,,0,2004,182364
0_+3561+3172,5100805,6.18E+09,1212,,0,,0,,0,,0,9485430,-7.882745207,-9552.961927,-58.30265792,-70664.76625,51,61812,12,14544,,0,,0,,0,,0,,0,2004,2428848
0_+3561+3227,5100805,3.59E+09,703,,0,,0,,0,,0,10581886,-8.14325664,-5714.845916,-58.28020004,-40971.80708,47,33041,30,21090,,0,,0,,0,,0,,0,2004,1408812
0_+3561+3283,5100805,6.71E+09,1315,,0,,0,,0,,0,8107914,-8.408259649,-11041.06906,-58.30265792,-76676.1878,32,42080,43,56545,,0,,0,,0,,0,,0,2004,2635260
