DayOfYear,class,lat,lon,old_class,point_id,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,system:time_start,year
232,0,-13.03280546,-55.95083462,2,2497,1700,2908,629,1112,4221,4607,2972,1.28E+12,2011
232,0,-13.02849667,-55.94652582,2,2498,1645,2772,550,1019,3881,4245,2966,1.28E+12,2011
230,1,-13.47611771,-57.83588787,1,2499,2384,4041,877,1540,5239,5087,3152,1.28E+12,2011
230,1,-13.47827211,-57.85096865,1,2500,2205,3643,850,1427,4928,4955,3216,1.28E+12,2011
230,2,-13.52346958,-57.84235106,9,2501,1634,2973,546,932,4296,,3008,1.28E+12,2011
230,2,-13.52131518,-57.83373347,9,2502,1565,2963,579,929,4286,4301,2966,1.28E+12,2011
230,2,-13.53635108,-57.83804226,9,2503,1478,2581,481,808,3408,3807,3129,1.28E+12,2011
230,1,-13.55358626,-57.83157907,1,2504,1587,2753,627,1049,3717,,2618,1.28E+12,2011
230,2,-13.58801175,-57.91981962,9,2505,1522,2274,470,859,3372,,2847,1.28E+12,2011
230,1,-13.59016614,-57.93485552,1,2506,1530,2241,460,844,3258,3655,3070,1.28E+12,2011
230,2,-13.56646777,-57.94347311,9,2507,1461,2212,441,807,3237,,3010,1.28E+12,2011
230,2,-13.57077656,-57.96070829,3,2508,1468,2445,525,920,3686,,2956,1.28E+12,2011
230,2,-13.57939415,-57.94347311,9,2509,1559,2266,470,857,3162,,3095,1.28E+12,2011
230,2,-13.59232054,-57.9477819,9,2510,1514,2239,469,833,3376,,2904,1.28E+12,2011
230,2,-13.57293096,-57.98220739,4,2511,1447,2706,535,991,4100,,2750,1.28E+12,2011
230,1,-13.54065988,-57.81865268,1,2512,1023,2556,411,724,3128,2112,1163,1.28E+12,2011
230,1,-13.52346958,-57.80792558,1,2513,1305,2544,482,852,3805,,2576,1.28E+12,2011
230,2,-13.52988789,-57.81223437,9,2514,1245,2719,491,799,3567,3373,2238,1.28E+12,2011
230,0,-13.52346958,-57.81649828,2,2515,1355,2698,511,861,3779,3712,2612,1.28E+12,2011
230,2,-13.52346958,-57.82511588,9,2516,1684,3098,580,992,4289,4334,3017,1.28E+12,2011
230,1,-13.47396331,-57.82296148,1,2517,1801,2853,684,1135,4077,,3078,1.28E+12,2011
230,1,-13.38356837,-57.82296148,1,2518,2157,3735,716,1341,4737,4857,3136,1.28E+12,2011
230,2,-13.26090234,-58.00375137,3,2519,1871,3199,698,1205,4323,,3053,1.28E+12,2011
230,2,-13.27167433,-58.00159697,9,2520,1531,2913,588,1014,3950,4200,2792,1.28E+12,2011
230,2,-13.26090234,-57.99513377,9,2521,1608,2889,615,1026,3851,,2277,1.28E+12,2011
230,2,-13.36637807,-57.83157907,9,2522,1658,2446,620,980,3374,,2930,1.28E+12,2011
230,0,-13.37279638,-57.84881425,2,2523,1728,2647,556,1127,3695,4295,3773,1.28E+12,2011
230,1,-13.37925957,-57.86600455,1,2524,1691,2530,636,1075,3630,4049,3634,1.28E+12,2011
230,0,-13.39003156,-57.86169576,2,2525,1394,2621,525,929,3751,3963,3153,1.28E+12,2011
230,1,-13.38787716,-57.85523256,1,2526,1830,3127,653,1123,3905,4129,3053,1.28E+12,2011
230,2,-13.38787716,-57.83588787,9,2527,1416,2516,490,892,3486,3473,2524,1.28E+12,2011
230,2,-13.38572276,-57.84450546,9,2528,1390,2442,479,837,3426,3355,2496,1.28E+12,2011
230,2,-13.27382872,-58.01232407,9,2529,1864,3040,677,1165,4240,4609,3162,1.28E+12,2011
230,2,-13.26305674,-58.01447847,3,2530,1804,3079,680,1207,4549,,3071,1.28E+12,2011
230,2,-13.27598312,-58.02740486,3,2531,1815,3157,685,1182,4536,4792,3153,1.28E+12,2011
230,2,-13.12104601,-57.98867058,3,2532,1738,2955,663,1132,4440,4755,3119,1.28E+12,2011
230,2,-13.1296636,-57.99728817,3,2533,1513,2832,535,942,4103,4424,3018,1.28E+12,2011
230,1,-13.12320041,-57.96286269,1,2534,1803,3137,677,1142,4144,,2917,1.28E+12,2011
230,1,-13.1275092,-57.97789859,1,2535,1906,3185,688,1199,4215,,3027,1.28E+12,2011
230,2,-13.11673721,-57.9735898,3,2536,1716,2801,610,1045,4012,4203,3000,1.28E+12,2011
230,1,-13.11242842,-57.95855389,1,2537,1541,2677,627,1002,3944,,2863,1.28E+12,2011
230,1,-13.10811962,-57.9499363,1,2538,1153,2680,560,886,3984,,2168,1.28E+12,2011
232,0,-11.48994241,-56.28220794,2,2539,1896,3373,636,1215,4488,,2970,1.28E+12,2011
232,1,-11.535095,-56.23274655,1,2540,1705,2956,576,1144,4243,,3101,1.28E+12,2011
232,0,-11.99344314,-56.02830317,2,2541,1429,2577,462,873,3649,,2842,1.28E+12,2011
232,0,-11.99775194,-56.04122956,2,2542,1409,2636,479,917,3788,,2657,1.28E+12,2011
232,0,-11.99775194,-56.00249528,2,2543,1954,3384,702,1239,4018,,2500,1.28E+12,2011
232,1,-11.99344314,-55.97448811,1,2544,2015,3382,687,1307,4428,,3060,1.28E+12,2011
232,1,-11.99344314,-55.96160661,1,2545,1729,2991,621,1102,4284,,2976,1.28E+12,2011
232,2,-11.98271604,-55.96160661,9,2546,1754,3153,624,1067,4369,,3096,1.28E+12,2011
232,2,-11.98702483,-55.94652582,9,2547,1867,3108,760,1223,4223,,2969,1.28E+12,2011
232,1,-11.99344314,-55.93575383,1,2548,1943,3355,712,1253,4562,,2945,1.28E+12,2011
232,0,-12.01067833,-55.92071793,2,2549,1703,2721,615,1050,3777,4130,3256,1.28E+12,2011
232,1,-12.04294941,-55.97879691,1,2550,1733,3114,652,1124,4428,4492,2816,1.28E+12,2011
232,1,-12.03864062,-55.9680698,1,2551,1896,3178,731,1232,4396,4534,2927,1.28E+12,2011
232,1,-12.02360471,-55.95083462,1,2552,1534,2711,638,1042,4163,4278,2731,1.28E+12,2011
232,1,-12.01929592,-55.94221703,1,2553,1392,3044,615,1058,3824,3772,2581,1.28E+12,2011
232,1,-11.99344314,-55.95083462,1,2554,1788,3039,676,1156,4248,,2920,1.28E+12,2011
232,1,-12.00636953,-55.95083462,1,2555,1607,2937,615,1050,4299,4391,2767,1.28E+12,2011
232,2,-12.01067833,-55.95945221,9,2556,1840,3066,710,1235,4337,,3106,1.28E+12,2011
232,1,-12.00636953,-55.97448811,1,2557,1301,2533,461,859,4083,4256,2698,1.28E+12,2011
232,1,-12.02360471,-55.97664251,1,2558,1866,3056,680,1142,4399,4535,3134,1.28E+12,2011
232,2,-12.01929592,-55.96160661,9,2559,1781,3088,682,1144,4324,4412,3051,1.28E+12,2011
232,2,-12.02575911,-55.9702242,9,2560,1860,3210,725,1170,4494,4570,3076,1.28E+12,2011
232,1,-12.02791351,-55.9831057,1,2561,1913,3391,696,1148,4479,4563,3077,1.28E+12,2011
232,1,-12.03648622,-56.00249528,1,2562,1755,3201,603,1192,4571,,3062,1.28E+12,2011
232,1,-12.02360471,-56.00249528,1,2563,1257,3221,469,1000,4322,4318,2748,1.28E+12,2011
232,1,-12.00852393,-55.99387769,1,2564,2145,3496,809,1406,4608,4763,3178,1.28E+12,2011
232,1,-12.01498712,-55.99603209,1,2565,2100,3447,791,1374,4661,,3168,1.28E+12,2011
232,0,-12.00852393,-56.00464968,2,2566,1919,3313,682,1232,4432,4481,2835,1.28E+12,2011
232,1,-12.03864062,-55.9874145,1,2567,1753,3019,706,1155,4207,,2827,1.28E+12,2011
228,2,-12.53572304,-55.95729781,9,2568,1627,2935,598,1207,4005,4468,3326,1.28E+12,2011
228,2,-12.51637834,-55.94221703,9,2569,1285,3216,605,1091,4068,3783,2347,1.28E+12,2011
232,2,-12.52499593,-55.95298902,9,2570,1279,2657,545,940,3512,,1838,1.28E+12,2011
232,1,-12.38724912,-55.90348275,1,2571,1827,3347,675,1201,4354,4296,2660,1.28E+12,2011
232,2,-12.38078593,-55.87767486,9,2572,1983,3036,745,1365,4093,4564,3564,1.28E+12,2011
232,2,-12.37221322,-55.85617576,9,2573,1917,2937,771,1402,3752,4166,3241,1.28E+12,2011
232,1,-12.36144123,-55.85186697,1,2574,1275,2927,436,839,3686,,1536,1.28E+12,2011
232,1,-12.37005882,-55.88629245,1,2575,1524,3104,634,1057,4747,,3166,1.28E+12,2011
232,1,-12.04510381,-55.53122075,1,2576,2018,3493,653,1277,4826,,3152,1.28E+12,2011
232,1,-11.89662989,-55.6129981,1,2577,1517,3016,500,927,4301,4526,3167,1.28E+12,2011
232,2,-11.91386507,-55.6301884,9,2578,2123,3258,803,1387,4281,4557,3327,1.28E+12,2011
232,1,-11.98917923,-55.52691195,1,2579,1726,2548,630,1141,3453,3804,2991,1.28E+12,2011
232,2,-11.84712362,-55.58719021,9,2580,1840,3406,683,1168,4867,,3117,1.28E+12,2011
232,2,-11.90093869,-56.06703745,9,2581,2106,3570,851,1413,4733,4770,3080,1.28E+12,2011
237,1,-11.72019368,-55.41501791,1,2406,2149,3562,869,1596,4544,5103,4189,1.28E+12,2011
239,1,-11.74815597,-55.41286352,1,2407,1362,2773,522,969,4016,4569,3130,1.28E+12,2011
237,1,-11.75031037,-55.41286352,1,2408,1450,2729,596,1043,4232,4832,3230,1.28E+12,2011
237,1,-11.79766224,-55.38490123,1,2409,1679,3205,654,1141,4504,,2785,1.28E+12,2011
237,0,-11.79981664,-55.34832135,2,2410,1624,3377,774,1323,4034,3988,2976,1.28E+12,2011
237,1,-11.80838934,-55.35693894,1,2411,1561,3065,663,1108,4327,,2918,1.28E+12,2011
237,1,-11.82131573,-55.33970376,1,2412,1741,3241,651,1138,4401,,2973,1.28E+12,2011
237,1,-11.81700694,-55.34401255,1,2413,1518,3114,584,1047,4529,,3083,1.28E+12,2011
237,2,-11.81269814,-55.34185815,4,2414,1499,3197,606,1076,4647,,3025,1.28E+12,2011
237,1,-11.81485254,-55.33108616,1,2415,1468,3213,650,1082,4260,,2551,1.28E+12,2011
237,1,-11.81916133,-55.33539496,1,2416,1484,3028,601,1021,4259,,2693,1.28E+12,2011
237,1,-11.80838934,-55.33539496,1,2417,1483,2830,610,1026,4220,,2656,1.28E+12,2011
237,1,-11.75031037,-55.39567322,1,2418,1497,2717,657,1097,4192,4613,3145,1.28E+12,2011
237,1,-11.72661199,-55.40209153,1,2419,1781,2935,700,1242,4245,,3409,1.28E+12,2011
237,2,-11.89662989,-55.06856381,4,2420,1514,2980,496,961,4376,4472,2894,1.28E+12,2011
237,0,-11.90740188,-55.075027,2,2421,1494,2847,552,976,4181,4294,2767,1.28E+12,2011
237,0,-11.89878429,-55.0814902,2,2422,1744,3188,546,1139,4529,5000,3501,1.28E+12,2011
237,2,-11.91597459,-55.09010779,4,2423,1721,3215,565,1097,4497,,2765,1.28E+12,2011
237,0,-11.93105537,-55.0922173,2,2424,1685,3100,559,1089,4249,4279,2787,1.28E+12,2011
237,2,-11.94398176,-55.10729809,4,2425,1629,3230,536,1064,4559,4706,2821,1.28E+12,2011
237,2,-11.92890097,-55.10298929,4,2426,1812,3311,598,1185,4821,5132,3319,1.28E+12,2011
237,0,-11.91812899,-55.11160688,2,2427,1868,3130,566,1172,4490,,3007,1.28E+12,2011
237,0,-11.96978965,-55.13526038,2,2428,1370,2976,503,930,3909,,2021,1.28E+12,2011
237,1,-11.96763525,-55.19984743,1,2429,1431,2697,559,924,4242,,2998,1.28E+12,2011
237,1,-11.97840724,-55.18907544,1,2430,835,3260,334,720,3451,,876,1.28E+12,2011
237,1,-11.98271604,-55.19769303,1,2431,1571,2958,476,1006,4163,,3066,1.28E+12,2011
237,1,-11.99344314,-55.19553863,1,2432,1585,2785,491,995,4261,4608,3234,1.28E+12,2011
237,1,-11.98487044,-55.18907544,1,2433,1390,2953,519,911,3705,,1801,1.28E+12,2011
237,1,-11.99344314,-55.18907544,1,2434,1253,3034,485,886,3734,2485,1396,1.28E+12,2011
237,0,-12.01067833,-55.19338423,2,2435,1555,2979,425,945,3557,3367,2306,1.28E+12,2011
237,0,-12.01067833,-55.17830345,2,2436,1744,2900,528,1094,4467,4964,3565,1.28E+12,2011
237,0,-12.00636953,-55.17184026,2,2437,1723,3128,506,1065,4591,4557,3016,1.28E+12,2011
237,1,-12.00206074,-55.17184026,1,2438,1370,3065,449,971,4616,4984,3238,1.28E+12,2011
237,0,-12.00421513,-55.16111315,2,2439,1529,3267,415,931,4108,3024,1639,1.28E+12,2011
237,0,-12.01498712,-55.16968586,2,2440,1954,3260,523,1148,4323,,3205,1.28E+12,2011
237,0,-12.01929592,-55.18045785,2,2441,1789,2876,529,1078,4361,,3528,1.28E+12,2011
237,0,-12.03006791,-55.17614905,2,2442,1954,3375,695,1258,4856,5353,3506,1.28E+12,2011
234,0,-12.02145032,-55.15034116,2,2443,1564,2420,861,1046,3347,3720,3257,1.28E+12,2011
237,0,-12.03006791,-55.15034116,2,2444,2163,3188,708,1208,3984,3704,2811,1.28E+12,2011
237,0,-11.98917923,-55.14603236,2,2445,1360,3567,521,921,3755,,1137,1.28E+12,2011
237,0,-11.98056164,-55.13956917,2,2446,1355,3204,432,890,3818,,1610,1.28E+12,2011
237,1,-11.97840724,-55.14603236,1,2447,1752,3249,584,1142,4592,,3153,1.28E+12,2011
237,0,-11.98487044,-55.15034116,2,2448,1875,3465,566,1184,5100,5292,3298,1.28E+12,2011
237,1,-11.99133363,-55.15895875,1,2449,1154,3320,369,858,4853,4977,3169,1.28E+12,2011
237,0,-11.99559754,-55.15680435,2,2450,1629,3264,478,1026,4535,,2643,1.28E+12,2011
237,1,-11.99775194,-55.16326755,1,2451,1483,3465,523,974,3926,2600,1347,1.28E+12,2011
237,1,-11.97840724,-55.15249556,1,2452,991,3826,309,851,4805,,3149,1.28E+12,2011
237,1,-11.96763525,-55.13956917,1,2453,1759,3209,594,1128,4363,,3029,1.28E+12,2011
237,0,-11.96548085,-55.14387797,2,2454,1781,3408,599,1173,4636,,3310,1.28E+12,2011
237,1,-11.96117206,-55.18907544,1,2455,941,3094,334,769,3421,2154,1107,1.28E+12,2011
237,0,-11.95259935,-55.20200183,2,2456,1494,2856,556,984,3833,,2992,1.28E+12,2011
237,0,-11.94182736,-55.20415622,2,2457,1469,3238,587,1001,4202,3926,2323,1.28E+12,2011
237,1,-11.84066043,-55.33539496,1,2458,1554,3344,662,1155,4401,,3029,1.28E+12,2011
237,1,-11.83850603,-55.34616695,1,2459,1706,3371,694,1235,4475,,3104,1.28E+12,2011
239,1,-12.44106418,-55.25361761,1,2460,1050,2408,358,705,3701,4312,3076,1.28E+12,2011
234,1,-12.70358654,-55.46883298,1,2461,1434,2922,484,939,4206,4567,2930,1.28E+12,2011
234,0,-12.70574094,-55.47956008,2,2462,1534,2916,488,898,4060,4184,2609,1.28E+12,2011
234,0,-12.70789534,-55.48602328,2,2463,1534,2916,488,898,4060,4184,2609,1.28E+12,2011
234,2,-12.72293124,-55.47956008,4,2464,1086,3130,396,789,4044,3839,2213,1.28E+12,2011
234,1,-12.71651293,-55.45806099,1,2465,1375,2725,479,873,3692,,2558,1.28E+12,2011
234,1,-12.72724003,-55.46452418,1,2466,1865,3677,613,1164,4885,4962,2997,1.28E+12,2011
239,0,-12.52068714,-55.18907544,2,2467,1130,2524,387,769,3834,,2967,1.28E+12,2011
239,0,-12.50345195,-55.23858171,2,2468,995,2831,346,757,3593,,2027,1.28E+12,2011
239,0,-12.47764406,-55.24500002,2,2469,1107,2536,380,755,3763,4175,2747,1.28E+12,2011
239,1,-12.47979846,-55.23427291,1,2470,1305,2808,439,858,4188,,3047,1.28E+12,2011
239,1,-12.49483436,-55.22134652,1,2471,1521,3073,509,1023,4392,,3190,1.28E+12,2011
239,1,-12.49052557,-55.20200183,1,2472,1514,3180,487,1012,4374,,2994,1.28E+12,2011
239,2,-12.54434063,-55.93790823,9,2473,1623,2812,590,1153,4078,4616,3386,1.28E+12,2011
237,2,-12.54864943,-55.95729781,9,2474,1116,2987,456,945,3813,,1692,1.28E+12,2011
237,2,-12.7789007,-56.09284534,9,2475,2110,3853,725,1377,5304,,3450,1.28E+12,2011
237,1,-12.80255419,-56.03476637,1,2476,2245,4090,810,1472,5578,,3497,1.28E+12,2011
237,1,-12.81978937,-56.03045757,1,2477,1987,3662,680,1300,5351,,3610,1.28E+12,2011
237,2,-12.91875703,-56.15958679,9,2478,1866,3173,582,1154,4662,5170,3370,1.28E+12,2011
237,1,-12.90372112,-56.1574324,1,2479,1402,2897,544,992,4796,5015,3115,1.28E+12,2011
239,1,-12.92522022,-56.14235161,1,2480,1889,3529,697,1227,5120,5326,3343,1.28E+12,2011
239,2,-12.94030101,-56.1574324,9,2481,1907,3618,645,1194,5163,5276,3238,1.28E+12,2011
237,2,-12.97041769,-56.1488148,9,2482,1926,2877,555,1148,3985,,3532,1.28E+12,2011
237,2,-13.00053438,-56.08853655,9,2483,2332,3733,744,1589,4799,5405,4118,1.28E+12,2011
237,2,-13.01992396,-56.09069095,9,2484,1845,3339,659,1220,4712,,2988,1.28E+12,2011
237,2,-13.00915197,-56.05626546,9,2485,1439,3450,548,1001,4705,,2708,1.28E+12,2011
237,2,-12.93814661,-56.09499974,3,2486,1833,2940,571,1082,4303,,3553,1.28E+12,2011
234,2,-12.92952902,-56.10792613,9,2487,1523,2658,498,945,3431,,2780,1.28E+12,2011
237,2,-12.92737462,-56.09930854,9,2488,2156,3455,659,1251,4805,5300,4172,1.28E+12,2011
237,2,-12.92522022,-56.09284534,9,2489,2051,3314,600,1175,4491,,3942,1.28E+12,2011
237,2,-12.92306582,-56.08211824,3,2490,1935,3027,613,1144,4081,4472,3513,1.28E+12,2011
237,2,-12.91444823,-56.09930854,9,2491,2199,3579,796,1420,4105,4628,3881,1.28E+12,2011
237,2,-12.91660263,-56.10792613,9,2492,1679,3623,632,1061,5095,4898,3212,1.28E+12,2011
237,1,-13.00915197,-55.95945221,1,2493,1845,3235,644,1172,4611,,3351,1.28E+12,2011
237,1,-12.98765287,-55.97879691,1,2494,2063,3704,774,1367,5318,5431,3452,1.28E+12,2011
237,1,-12.96826329,-55.963761,1,2495,1772,3152,620,1152,4631,,3356,1.28E+12,2011
237,1,-13.04573185,-55.94868022,1,2496,1652,2978,572,1052,4657,4771,3074,1.28E+12,2011
237,0,-13.03280546,-55.95083462,2,2497,1823,3231,636,1179,4663,,3401,1.28E+12,2011
237,0,-13.02849667,-55.94652582,2,2498,1861,3087,611,1168,4241,,3402,1.28E+12,2011
233,1,-13.47611771,-57.83588787,1,2499,2557,4352,1050,1709,5628,,3400,1.28E+12,2011
233,1,-13.47827211,-57.85096865,1,2500,2562,4307,1069,1719,5754,5609,3496,1.28E+12,2011
237,2,-13.52346958,-57.84235106,9,2501,1583,2914,571,903,3626,3514,2393,1.28E+12,2011
237,2,-13.52131518,-57.83373347,9,2502,1707,3091,632,1007,4614,4739,3309,1.28E+12,2011
235,2,-13.53635108,-57.83804226,9,2503,1586,2800,486,968,3906,,3282,1.28E+12,2011
239,1,-13.55358626,-57.83157907,1,2504,1366,2654,523,888,3632,3932,2555,1.28E+12,2011
239,2,-13.58801175,-57.91981962,9,2505,1569,2385,497,937,3254,,3060,1.28E+12,2011
239,1,-13.59016614,-57.93485552,1,2506,1515,2227,453,865,3046,,2838,1.28E+12,2011
239,2,-13.56646777,-57.94347311,9,2507,1361,2091,419,770,3025,3312,2682,1.28E+12,2011
237,2,-13.57077656,-57.96070829,3,2508,1395,2410,360,838,4167,,3304,1.28E+12,2011
239,2,-13.57939415,-57.94347311,9,2509,1500,2182,436,841,3029,3413,2916,1.28E+12,2011
237,2,-13.59232054,-57.9477819,9,2510,1672,2544,494,909,3715,,3281,1.28E+12,2011
239,2,-13.57293096,-57.98220739,4,2511,1330,2579,494,898,3937,4205,2577,1.28E+12,2011
239,1,-13.54065988,-57.81865268,1,2512,949,2497,409,700,2885,1865,948,1.28E+12,2011
233,1,-13.52346958,-57.80792558,1,2513,1568,3450,748,1199,4092,3100,1812,1.28E+12,2011
239,2,-13.52988789,-57.81223437,9,2514,1094,2428,443,745,3368,3139,2071,1.28E+12,2011
239,0,-13.52346958,-57.81649828,2,2515,1269,2593,431,785,3409,,2376,1.28E+12,2011
237,2,-13.52346958,-57.82511588,9,2516,1765,3279,668,1079,4639,4748,3263,1.28E+12,2011
233,1,-13.47396331,-57.82296148,1,2517,2041,3258,826,1359,4355,4593,3208,1.28E+12,2011
233,1,-13.38356837,-57.82296148,1,2518,1778,3160,592,1144,3854,,2621,1.28E+12,2011
235,2,-13.26090234,-58.00375137,3,2519,1757,3322,627,1166,4716,,3299,1.28E+12,2011
233,2,-13.27167433,-58.00159697,9,2520,1967,3581,744,1283,4330,4313,2899,1.28E+12,2011
235,2,-13.26090234,-57.99513377,9,2521,1658,3159,668,1141,4454,,2900,1.28E+12,2011
237,2,-13.36637807,-57.83157907,9,2522,1540,2213,630,955,3489,,3040,1.28E+12,2011
233,0,-13.37279638,-57.84881425,2,2523,1616,2546,569,1086,3590,3950,3277,1.28E+12,2011
233,1,-13.37925957,-57.86600455,1,2524,1308,2661,538,999,3726,4048,3214,1.28E+12,2011
233,0,-13.39003156,-57.86169576,2,2525,1618,3117,596,1098,4121,,2767,1.28E+12,2011
233,1,-13.38787716,-57.85523256,1,2526,1673,3172,596,1100,3929,,2635,1.28E+12,2011
237,2,-13.38787716,-57.83588787,9,2527,1298,2658,495,874,3704,3603,2610,1.28E+12,2011
233,2,-13.38572276,-57.84450546,9,2528,1445,2890,551,1001,3555,3048,2111,1.28E+12,2011
233,2,-13.27382872,-58.01232407,9,2529,1920,3290,716,1274,4311,,2799,1.28E+12,2011
233,2,-13.26305674,-58.01447847,3,2530,1797,3173,740,1281,4770,4881,3116,1.28E+12,2011
233,2,-13.27598312,-58.02740486,3,2531,2219,3633,817,1413,4894,4972,3311,1.28E+12,2011
237,2,-13.12104601,-57.98867058,3,2532,1920,3266,784,1292,4590,4966,3352,1.28E+12,2011
237,2,-13.1296636,-57.99728817,3,2533,1672,3019,593,1040,4366,,3049,1.28E+12,2011
239,1,-13.12320041,-57.96286269,1,2534,1527,2804,604,980,3428,3469,2337,1.28E+12,2011
237,1,-13.1275092,-57.97789859,1,2535,2125,3542,831,1430,4895,,3315,1.28E+12,2011
237,2,-13.11673721,-57.9735898,3,2536,1839,3062,736,1163,4339,4669,3305,1.28E+12,2011
239,1,-13.11242842,-57.95855389,1,2537,1163,2165,468,769,2669,2532,1636,1.28E+12,2011
239,1,-13.10811962,-57.9499363,1,2538,936,2332,444,735,3667,3354,1844,1.28E+12,2011
237,0,-11.48994241,-56.28220794,2,2539,1709,3634,563,1136,5037,5353,3673,1.28E+12,2011
237,1,-11.535095,-56.23274655,1,2540,1653,3198,573,1129,4500,5026,3309,1.28E+12,2011
239,0,-11.99344314,-56.02830317,2,2541,1344,2790,512,915,3886,4116,2983,1.28E+12,2011
239,0,-11.99775194,-56.04122956,2,2542,1343,2886,473,912,4105,,2895,1.28E+12,2011
237,0,-11.99775194,-56.00249528,2,2543,1288,3533,522,958,3923,2982,1742,1.28E+12,2011
237,1,-11.99344314,-55.97448811,1,2544,1972,3561,743,1333,4754,4776,3252,1.28E+12,2011
237,1,-11.99344314,-55.96160661,1,2545,1896,3391,688,1230,4863,5114,3459,1.28E+12,2011
237,2,-11.98271604,-55.96160661,9,2546,1872,3432,634,1162,4803,,3515,1.28E+12,2011
237,2,-11.98702483,-55.94652582,9,2547,1972,3348,714,1289,4516,,3275,1.28E+12,2011
237,1,-11.99344314,-55.93575383,1,2548,2008,3637,642,1274,5113,,3471,1.28E+12,2011
237,0,-12.01067833,-55.92071793,2,2549,1742,2932,679,1143,4149,,3492,1.28E+12,2011
237,1,-12.04294941,-55.97879691,1,2550,1982,3495,777,1298,4951,5147,3333,1.28E+12,2011
237,1,-12.03864062,-55.9680698,1,2551,1973,3462,755,1287,4685,4837,3104,1.28E+12,2011
237,1,-12.02360471,-55.95083462,1,2552,1840,3222,794,1262,4716,4907,3210,1.28E+12,2011
237,1,-12.01929592,-55.94221703,1,2553,1983,3430,798,1332,4590,4825,3402,1.28E+12,2011
237,1,-11.99344314,-55.95083462,1,2554,1934,3400,714,1257,4858,,3400,1.28E+12,2011
237,1,-12.00636953,-55.95083462,1,2555,1843,3410,685,1211,4859,,3314,1.28E+12,2011
237,2,-12.01067833,-55.95945221,9,2556,1799,3294,704,1225,4882,,3317,1.28E+12,2011
237,1,-12.00636953,-55.97448811,1,2557,1519,3116,547,1027,4675,,3186,1.28E+12,2011
237,1,-12.02360471,-55.97664251,1,2558,1986,3434,685,1239,4763,,3478,1.28E+12,2011
237,2,-12.01929592,-55.96160661,9,2559,1917,3475,715,1247,4722,,3460,1.28E+12,2011
237,2,-12.02575911,-55.9702242,9,2560,1979,3443,762,1250,4808,4937,3389,1.28E+12,2011
237,1,-12.02791351,-55.9831057,1,2561,2038,3576,760,1265,4814,4996,3436,1.28E+12,2011
237,1,-12.03648622,-56.00249528,1,2562,1967,3575,775,1331,5015,,3468,1.28E+12,2011
239,1,-12.02360471,-56.00249528,1,2563,1665,3332,561,1084,4735,4996,3189,1.28E+12,2011
237,1,-12.00852393,-55.99387769,1,2564,2142,3715,751,1389,4883,,3407,1.28E+12,2011
237,1,-12.01498712,-55.99603209,1,2565,2114,3671,742,1366,4967,,3433,1.28E+12,2011
237,0,-12.00852393,-56.00464968,2,2566,2048,3650,686,1315,4964,,3449,1.28E+12,2011
237,1,-12.03864062,-55.9874145,1,2567,1770,3163,717,1200,4694,4937,3182,1.28E+12,2011
237,2,-12.53572304,-55.95729781,9,2568,1593,2909,593,1199,3403,3414,2379,1.28E+12,2011
237,2,-12.51637834,-55.94221703,9,2569,1359,3040,574,1034,4327,,2898,1.28E+12,2011
237,2,-12.52499593,-55.95298902,9,2570,1545,3073,645,1140,4237,4124,2699,1.28E+12,2011
237,1,-12.38724912,-55.90348275,1,2571,1814,3538,628,1196,4967,4984,3144,1.28E+12,2011
237,2,-12.38078593,-55.87767486,9,2572,2160,3458,797,1492,4671,5203,4098,1.28E+12,2011
237,2,-12.37221322,-55.85617576,9,2573,2027,3267,803,1467,4266,,3782,1.28E+12,2011
237,1,-12.36144123,-55.85186697,1,2574,1578,3147,592,1137,4389,,2965,1.28E+12,2011
237,1,-12.37005882,-55.88629245,1,2575,1926,3928,609,1273,5313,,3880,1.28E+12,2011
237,1,-12.04510381,-55.53122075,1,2576,2160,3742,756,1403,5163,,3391,1.28E+12,2011
237,1,-11.89662989,-55.6129981,1,2577,1878,3485,700,1226,4893,5152,3618,1.28E+12,2011
237,2,-11.91386507,-55.6301884,9,2578,2341,3582,843,1488,4708,5025,3605,1.28E+12,2011
237,1,-11.98917923,-55.52691195,1,2579,1928,2967,696,1277,4021,,3397,1.28E+12,2011
237,2,-11.84712362,-55.58719021,9,2580,1968,3768,674,1247,5198,,3375,1.28E+12,2011
237,2,-11.90093869,-56.06703745,9,2581,2198,3947,887,1471,5278,,3552,1.28E+12,2011
246,1,-11.72019368,-55.41501791,1,2406,2253,3409,943,1596,4385,4933,3994,1.28E+12,2011
248,1,-11.74815597,-55.41286352,1,2407,1587,3152,660,1131,4499,4869,3245,1.28E+12,2011
248,1,-11.75031037,-55.41286352,1,2408,1495,3012,606,1046,3791,4336,2950,1.28E+12,2011
248,1,-11.79766224,-55.38490123,1,2409,1239,2545,532,880,3855,4164,2607,1.28E+12,2011
